theta,beta,x,y,phase
0.661843,-0.009522,-0.001285,-0.147447,touchdown
0.661861,-0.010879,-0.001468,-0.147447,touchdown
0.661882,-0.012236,-0.001651,-0.147447,touchdown
0.661905,-0.013593,-0.001834,-0.147447,touchdown
0.661931,-0.014950,-0.002018,-0.147447,touchdown
0.661960,-0.016307,-0.002201,-0.147447,touchdown
0.661990,-0.017664,-0.002384,-0.147447,touchdown
0.662023,-0.019022,-0.002567,-0.147447,touchdown
0.662059,-0.020379,-0.002750,-0.147447,touchdown
0.662097,-0.021736,-0.002934,-0.147447,touchdown
0.662138,-0.023094,-0.003117,-0.147447,touchdown
0.662181,-0.024451,-0.003300,-0.147447,touchdown
0.662226,-0.025809,-0.003484,-0.147447,touchdown
0.662274,-0.027166,-0.003667,-0.147447,touchdown
0.662324,-0.028523,-0.003850,-0.147447,touchdown
0.662377,-0.029881,-0.004034,-0.147447,touchdown
0.662433,-0.031238,-0.004217,-0.147447,touchdown
0.662490,-0.032596,-0.004400,-0.147447,touchdown
0.662308,-0.033979,0.012202,-0.144352,touchdown
0.662127,-0.035364,0.012162,-0.144309,touchdown
0.661946,-0.036748,0.012122,-0.144266,touchdown
0.661765,-0.038134,0.012082,-0.144223,touchdown
0.661585,-0.039520,0.012043,-0.144180,touchdown
0.661405,-0.040906,0.012003,-0.144137,touchdown
0.661225,-0.042294,0.011963,-0.144094,touchdown
0.661046,-0.043682,0.011924,-0.144052,touchdown
0.660867,-0.045070,0.011884,-0.144009,touchdown
0.660688,-0.046459,0.011845,-0.143966,touchdown
0.660510,-0.047849,0.011805,-0.143923,touchdown
0.660332,-0.049239,0.011766,-0.143880,touchdown
0.660154,-0.050630,0.011726,-0.143836,touchdown
0.659977,-0.052021,0.011687,-0.143793,touchdown
0.659800,-0.053413,0.011648,-0.143750,touchdown
0.659624,-0.054806,0.011609,-0.143707,touchdown
0.659448,-0.056199,0.011569,-0.143664,touchdown
0.659272,-0.057593,0.011530,-0.143621,touchdown
0.659097,-0.058987,0.011491,-0.143578,touchdown
0.658922,-0.060382,0.011452,-0.143535,touchdown
0.658747,-0.061778,0.011413,-0.143492,touchdown
0.658573,-0.063174,0.011374,-0.143449,touchdown
0.658399,-0.064571,0.011335,-0.143406,touchdown
0.658225,-0.065968,0.011296,-0.143362,touchdown
0.658052,-0.067366,0.011258,-0.143319,touchdown
0.657879,-0.068765,0.011219,-0.143276,touchdown
0.657707,-0.070164,0.011180,-0.143233,touchdown
0.657535,-0.071564,0.011141,-0.143190,touchdown
0.657363,-0.072964,0.011103,-0.143146,touchdown
0.657192,-0.074365,0.011064,-0.143103,touchdown
0.657021,-0.075766,0.011026,-0.143060,touchdown
0.656850,-0.077169,0.010987,-0.143017,touchdown
0.656680,-0.078571,0.010949,-0.142973,touchdown
0.656510,-0.079975,0.010910,-0.142930,touchdown
0.656340,-0.081378,0.010872,-0.142887,touchdown
0.656171,-0.082783,0.010833,-0.142843,touchdown
0.656002,-0.084188,0.010795,-0.142800,touchdown
0.655834,-0.085594,0.010757,-0.142757,touchdown
0.655666,-0.087000,0.010719,-0.142714,touchdown
0.655498,-0.088407,0.010680,-0.142670,touchdown
0.655331,-0.089814,0.010642,-0.142627,touchdown
0.655164,-0.091222,0.010604,-0.142583,touchdown
0.654997,-0.092631,0.010566,-0.142540,touchdown
0.654831,-0.094040,0.010528,-0.142497,touchdown
0.654665,-0.095450,0.010490,-0.142453,touchdown
0.654500,-0.096860,0.010452,-0.142410,touchdown
0.654334,-0.098271,0.010415,-0.142366,touchdown
0.654170,-0.099683,0.010377,-0.142323,touchdown
0.654005,-0.101095,0.010339,-0.142279,touchdown
0.653841,-0.102507,0.010301,-0.142236,touchdown
0.653677,-0.103921,0.010264,-0.142193,touchdown
0.653514,-0.105335,0.010226,-0.142149,touchdown
0.653351,-0.106749,0.010188,-0.142106,touchdown
0.653189,-0.108164,0.010151,-0.142062,touchdown
0.653026,-0.109580,0.010113,-0.142018,touchdown
0.652865,-0.110996,0.010076,-0.141975,touchdown
0.652703,-0.112413,0.010038,-0.141931,touchdown
0.652542,-0.113830,0.010001,-0.141888,touchdown
0.652381,-0.115248,0.009964,-0.141844,touchdown
0.652221,-0.116667,0.009926,-0.141801,touchdown
0.652061,-0.118086,0.009889,-0.141757,touchdown
0.651901,-0.119505,0.009852,-0.141713,touchdown
0.651742,-0.120926,0.009815,-0.141670,touchdown
0.651583,-0.122347,0.009778,-0.141626,touchdown
0.651424,-0.123768,0.009740,-0.141583,touchdown
0.651266,-0.125190,0.009703,-0.141539,touchdown
0.651109,-0.126613,0.009666,-0.141495,touchdown
0.650951,-0.128036,0.009629,-0.141452,touchdown
0.650794,-0.129460,0.009593,-0.141408,touchdown
0.650637,-0.130884,0.009556,-0.141364,touchdown
0.650481,-0.132309,0.009519,-0.141320,touchdown
0.650325,-0.133734,0.009482,-0.141277,touchdown
0.650170,-0.135160,0.009445,-0.141233,touchdown
0.650014,-0.136587,0.009409,-0.141189,touchdown
0.649860,-0.138014,0.009372,-0.141146,touchdown
0.649705,-0.139442,0.009335,-0.141102,touchdown
0.649551,-0.140870,0.009299,-0.141058,touchdown
0.649397,-0.142299,0.009262,-0.141014,touchdown
0.649244,-0.143729,0.009226,-0.140970,touchdown
0.649091,-0.145159,0.009189,-0.140927,touchdown
0.648939,-0.146589,0.009153,-0.140883,touchdown
0.648786,-0.148021,0.009117,-0.140839,touchdown
0.648634,-0.149452,0.009080,-0.140795,touchdown
0.648483,-0.150885,0.009044,-0.140751,touchdown
0.648332,-0.152318,0.009008,-0.140707,touchdown
0.648181,-0.153751,0.008971,-0.140663,touchdown
0.648031,-0.155185,0.008935,-0.140620,touchdown
0.647881,-0.156620,0.008899,-0.140576,touchdown
0.647731,-0.158055,0.008863,-0.140532,touchdown
0.647582,-0.159491,0.008827,-0.140488,touchdown
0.647433,-0.160927,0.008791,-0.140444,touchdown
0.647285,-0.162364,0.008755,-0.140400,touchdown
0.647137,-0.163802,0.008719,-0.140356,touchdown
0.646989,-0.165240,0.008683,-0.140312,touchdown
0.646842,-0.166678,0.008648,-0.140268,touchdown
0.646695,-0.168118,0.008612,-0.140224,touchdown
0.646548,-0.169557,0.008576,-0.140180,touchdown
0.646402,-0.170998,0.008540,-0.140136,touchdown
0.646256,-0.172439,0.008505,-0.140092,touchdown
0.646111,-0.173880,0.008469,-0.140048,touchdown
0.645966,-0.175322,0.008433,-0.140004,touchdown
0.645821,-0.176765,0.008398,-0.139960,touchdown
0.645677,-0.178208,0.008362,-0.139916,touchdown
0.645533,-0.179652,0.008327,-0.139872,touchdown
0.645390,-0.181096,0.008292,-0.139828,touchdown
0.645246,-0.182541,0.008256,-0.139784,touchdown
0.645104,-0.183986,0.008221,-0.139739,touchdown
0.644961,-0.185432,0.008185,-0.139695,touchdown
0.644819,-0.186879,0.008150,-0.139651,touchdown
0.644678,-0.188326,0.008115,-0.139607,touchdown
0.644537,-0.189773,0.008080,-0.139563,touchdown
0.644396,-0.191221,0.008045,-0.139519,touchdown
0.644255,-0.192670,0.008010,-0.139475,touchdown
0.644115,-0.194119,0.007975,-0.139430,touchdown
0.643976,-0.195569,0.007940,-0.139386,touchdown
0.643836,-0.197020,0.007905,-0.139342,touchdown
0.643697,-0.198471,0.007870,-0.139298,touchdown
0.643559,-0.199922,0.007835,-0.139254,touchdown
0.643421,-0.201374,0.007800,-0.139209,touchdown
0.643283,-0.202827,0.007765,-0.139165,touchdown
0.643146,-0.204280,0.007730,-0.139121,touchdown
0.643009,-0.205734,0.007695,-0.139077,touchdown
0.642872,-0.207188,0.007661,-0.139032,touchdown
0.642736,-0.208643,0.007626,-0.138988,touchdown
0.642600,-0.210099,0.007591,-0.138944,touchdown
0.642465,-0.211555,0.007557,-0.138899,touchdown
0.642330,-0.213011,0.007522,-0.138855,touchdown
0.642195,-0.214468,0.007488,-0.138811,touchdown
0.642061,-0.215926,0.007453,-0.138766,touchdown
0.641927,-0.217384,0.007419,-0.138722,touchdown
