theta0,beta0,theta1,beta1,theta2,beta2,theta3,beta3,swing_phase0,swing_phase1,swing_phase2,swing_phase3,foothold0_x,foothold0_y,foothold0_z,foothold1_x,foothold1_y,foothold1_z,foothold2_x,foothold2_y,foothold2_z,foothold3_x,foothold3_y,foothold3_z
0.546314,-6.474522,0.771687,-5.798455,0.711138,-6.054735,1.009970,-5.138356,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546314,-6.474522,0.771687,-5.798455,0.711138,-6.054735,1.009970,-5.138356,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546247,-6.474913,0.771467,-5.798743,0.711047,-6.055060,1.011733,-5.147945,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546247,-6.474913,0.771467,-5.798743,0.711047,-6.055060,1.011733,-5.147945,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546180,-6.475304,0.771248,-5.799032,0.710957,-6.055386,1.013478,-5.157433,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546180,-6.475304,0.771248,-5.799032,0.710957,-6.055386,1.013478,-5.157433,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546113,-6.475694,0.771028,-5.799320,0.710866,-6.055711,1.015204,-5.166819,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546113,-6.475694,0.771028,-5.799320,0.710866,-6.055711,1.015204,-5.166819,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546046,-6.476085,0.770809,-5.799609,0.710776,-6.056037,1.016911,-5.176102,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.546046,-6.476085,0.770809,-5.799609,0.710776,-6.056037,1.016911,-5.176102,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545979,-6.476477,0.770590,-5.799898,0.710685,-6.056363,1.018599,-5.185281,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545979,-6.476477,0.770590,-5.799898,0.710685,-6.056363,1.018599,-5.185281,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545912,-6.476868,0.770371,-5.800187,0.710595,-6.056688,1.020267,-5.194355,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545912,-6.476868,0.770371,-5.800187,0.710595,-6.056688,1.020267,-5.194355,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545845,-6.477259,0.770152,-5.800476,0.710504,-6.057014,1.021917,-5.203324,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545845,-6.477259,0.770152,-5.800476,0.710504,-6.057014,1.021917,-5.203324,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545778,-6.477650,0.769933,-5.800765,0.710414,-6.057340,1.023546,-5.212186,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545778,-6.477650,0.769933,-5.800765,0.710414,-6.057340,1.023546,-5.212186,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545711,-6.478041,0.769714,-5.801054,0.710324,-6.057665,1.025156,-5.220941,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545711,-6.478041,0.769714,-5.801054,0.710324,-6.057665,1.025156,-5.220941,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545643,-6.478433,0.769495,-5.801343,0.710234,-6.057991,1.026746,-5.229589,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545643,-6.478433,0.769495,-5.801343,0.710234,-6.057991,1.026746,-5.229589,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545576,-6.478824,0.769277,-5.801632,0.710144,-6.058317,1.028316,-5.238127,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545576,-6.478824,0.769277,-5.801632,0.710144,-6.058317,1.028316,-5.238127,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545509,-6.479216,0.769058,-5.801921,0.710054,-6.058643,1.029867,-5.246557,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545509,-6.479216,0.769058,-5.801921,0.710054,-6.058643,1.029867,-5.246557,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545442,-6.479607,0.768840,-5.802211,0.709964,-6.058968,1.031396,-5.254876,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545442,-6.479607,0.768840,-5.802211,0.709964,-6.058968,1.031396,-5.254876,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545375,-6.479999,0.768622,-5.802500,0.709874,-6.059294,1.032906,-5.263083,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545375,-6.479999,0.768622,-5.802500,0.709874,-6.059294,1.032906,-5.263083,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545307,-6.480390,0.768403,-5.802789,0.709785,-6.059620,1.034394,-5.271179,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545307,-6.480390,0.768403,-5.802789,0.709785,-6.059620,1.034394,-5.271179,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545240,-6.480782,0.768185,-5.803079,0.709695,-6.059946,1.035862,-5.279162,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545240,-6.480782,0.768185,-5.803079,0.709695,-6.059946,1.035862,-5.279162,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545173,-6.481174,0.767967,-5.803369,0.709605,-6.060272,1.037309,-5.287032,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545173,-6.481174,0.767967,-5.803369,0.709605,-6.060272,1.037309,-5.287032,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545106,-6.481566,0.767749,-5.803658,0.709516,-6.060598,1.038736,-5.294788,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545106,-6.481566,0.767749,-5.803658,0.709516,-6.060598,1.038736,-5.294788,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545038,-6.481957,0.767531,-5.803948,0.709426,-6.060924,1.040141,-5.302428,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.545038,-6.481957,0.767531,-5.803948,0.709426,-6.060924,1.040141,-5.302428,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544971,-6.482349,0.767313,-5.804238,0.709337,-6.061250,1.041524,-5.309953,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544971,-6.482349,0.767313,-5.804238,0.709337,-6.061250,1.041524,-5.309953,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544904,-6.482741,0.767096,-5.804528,0.709248,-6.061576,1.042886,-5.317360,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544904,-6.482741,0.767096,-5.804528,0.709248,-6.061576,1.042886,-5.317360,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544837,-6.483133,0.766878,-5.804818,0.709159,-6.061902,1.044227,-5.324651,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544837,-6.483133,0.766878,-5.804818,0.709159,-6.061902,1.044227,-5.324651,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544769,-6.483525,0.766661,-5.805108,0.709069,-6.062228,1.045546,-5.331823,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544769,-6.483525,0.766661,-5.805108,0.709069,-6.062228,1.045546,-5.331823,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544702,-6.483918,0.766443,-5.805398,0.708980,-6.062554,1.046843,-5.338876,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544702,-6.483918,0.766443,-5.805398,0.708980,-6.062554,1.046843,-5.338876,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544635,-6.484310,0.766226,-5.805688,0.708891,-6.062880,1.048118,-5.345809,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544635,-6.484310,0.766226,-5.805688,0.708891,-6.062880,1.048118,-5.345809,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544567,-6.484702,0.766009,-5.805979,0.708802,-6.063206,1.049370,-5.352621,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544567,-6.484702,0.766009,-5.805979,0.708802,-6.063206,1.049370,-5.352621,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544500,-6.485094,0.765792,-5.806269,0.708714,-6.063533,1.050601,-5.359312,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544500,-6.485094,0.765792,-5.806269,0.708714,-6.063533,1.050601,-5.359312,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544432,-6.485487,0.765575,-5.806560,0.708625,-6.063859,1.051809,-5.365881,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544432,-6.485487,0.765575,-5.806560,0.708625,-6.063859,1.051809,-5.365881,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544365,-6.485879,0.765358,-5.806850,0.708536,-6.064185,1.052994,-5.372326,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544365,-6.485879,0.765358,-5.806850,0.708536,-6.064185,1.052994,-5.372326,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544298,-6.486272,0.765141,-5.807141,0.708447,-6.064511,1.054156,-5.378648,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544298,-6.486272,0.765141,-5.807141,0.708447,-6.064511,1.054156,-5.378648,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544230,-6.486664,0.764924,-5.807431,0.708359,-6.064838,1.055296,-5.384845,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544230,-6.486664,0.764924,-5.807431,0.708359,-6.064838,1.055296,-5.384845,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544163,-6.487057,0.764707,-5.807722,0.708270,-6.065164,1.056412,-5.390916,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544163,-6.487057,0.764707,-5.807722,0.708270,-6.065164,1.056412,-5.390916,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544095,-6.487449,0.764491,-5.808013,0.708182,-6.065490,1.057506,-5.396861,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544095,-6.487449,0.764491,-5.808013,0.708182,-6.065490,1.057506,-5.396861,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544028,-6.487842,0.764274,-5.808304,0.708094,-6.065817,1.058576,-5.402680,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.544028,-6.487842,0.764274,-5.808304,0.708094,-6.065817,1.058576,-5.402680,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543960,-6.488235,0.764058,-5.808595,0.708005,-6.066143,1.059622,-5.408370,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543960,-6.488235,0.764058,-5.808595,0.708005,-6.066143,1.059622,-5.408370,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543893,-6.488628,0.763841,-5.808886,0.707917,-6.066470,1.060645,-5.413932,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543893,-6.488628,0.763841,-5.808886,0.707917,-6.066470,1.060645,-5.413932,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543825,-6.489020,0.763625,-5.809177,0.707829,-6.066796,1.061644,-5.419364,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543825,-6.489020,0.763625,-5.809177,0.707829,-6.066796,1.061644,-5.419364,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543758,-6.489413,0.763409,-5.809468,0.707741,-6.067123,1.062618,-5.424666,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543758,-6.489413,0.763409,-5.809468,0.707741,-6.067123,1.062618,-5.424666,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543690,-6.489806,0.763193,-5.809759,0.707653,-6.067449,1.063569,-5.429836,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543690,-6.489806,0.763193,-5.809759,0.707653,-6.067449,1.063569,-5.429836,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543622,-6.490199,0.762977,-5.810051,0.707565,-6.067776,1.064496,-5.434875,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543622,-6.490199,0.762977,-5.810051,0.707565,-6.067776,1.064496,-5.434875,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543555,-6.490592,0.762761,-5.810342,0.707477,-6.068102,1.065398,-5.439781,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543555,-6.490592,0.762761,-5.810342,0.707477,-6.068102,1.065398,-5.439781,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543487,-6.490986,0.762545,-5.810634,0.707389,-6.068429,1.066276,-5.444554,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543487,-6.490986,0.762545,-5.810634,0.707389,-6.068429,1.066276,-5.444554,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543420,-6.491379,0.762330,-5.810925,0.707302,-6.068755,1.067129,-5.449193,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543420,-6.491379,0.762330,-5.810925,0.707302,-6.068755,1.067129,-5.449193,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543352,-6.491772,0.762114,-5.811217,0.707214,-6.069082,1.067957,-5.453696,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543352,-6.491772,0.762114,-5.811217,0.707214,-6.069082,1.067957,-5.453696,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543284,-6.492165,0.761898,-5.811509,0.707127,-6.069409,1.068760,-5.458064,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543284,-6.492165,0.761898,-5.811509,0.707127,-6.069409,1.068760,-5.458064,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543217,-6.492559,0.761683,-5.811800,0.707039,-6.069735,1.069538,-5.462295,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543217,-6.492559,0.761683,-5.811800,0.707039,-6.069735,1.069538,-5.462295,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543149,-6.492952,0.761468,-5.812092,0.706952,-6.070062,1.070291,-5.466388,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543149,-6.492952,0.761468,-5.812092,0.706952,-6.070062,1.070291,-5.466388,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543081,-6.493346,0.761252,-5.812384,0.706864,-6.070389,1.071018,-5.470343,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543081,-6.493346,0.761252,-5.812384,0.706864,-6.070389,1.071018,-5.470343,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543013,-6.493739,0.761037,-5.812676,0.706777,-6.070716,1.071720,-5.474159,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.543013,-6.493739,0.761037,-5.812676,0.706777,-6.070716,1.071720,-5.474159,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542946,-6.494133,0.760822,-5.812968,0.706690,-6.071042,1.072396,-5.477836,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542946,-6.494133,0.760822,-5.812968,0.706690,-6.071042,1.072396,-5.477836,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542878,-6.494527,0.760607,-5.813260,0.706603,-6.071369,1.073046,-5.481371,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542878,-6.494527,0.760607,-5.813260,0.706603,-6.071369,1.073046,-5.481371,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542810,-6.494920,0.760392,-5.813553,0.706516,-6.071696,1.073670,-5.484765,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542810,-6.494920,0.760392,-5.813553,0.706516,-6.071696,1.073670,-5.484765,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542742,-6.495314,0.760178,-5.813845,0.706429,-6.072023,1.074268,-5.488017,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542742,-6.495314,0.760178,-5.813845,0.706429,-6.072023,1.074268,-5.488017,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542675,-6.495708,0.759963,-5.814137,0.706342,-6.072350,1.074840,-5.491126,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542675,-6.495708,0.759963,-5.814137,0.706342,-6.072350,1.074840,-5.491126,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542607,-6.496102,0.759748,-5.814430,0.706255,-6.072677,1.075385,-5.494091,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542607,-6.496102,0.759748,-5.814430,0.706255,-6.072677,1.075385,-5.494091,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542539,-6.496496,0.759534,-5.814722,0.706168,-6.073004,1.075904,-5.496911,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542539,-6.496496,0.759534,-5.814722,0.706168,-6.073004,1.075904,-5.496911,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542471,-6.496890,0.759319,-5.815015,0.706081,-6.073331,1.076395,-5.499586,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542471,-6.496890,0.759319,-5.815015,0.706081,-6.073331,1.076395,-5.499586,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542403,-6.497284,0.759105,-5.815308,0.705995,-6.073658,1.076860,-5.502115,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542403,-6.497284,0.759105,-5.815308,0.705995,-6.073658,1.076860,-5.502115,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
0.542335,-6.497678,0.758891,-5.815600,0.705908,-6.073985,1.077298,-5.504496,0,0,0,1,0.196874,0.200000,0.000000,0.247126,-0.200000,0.000000,-0.196874,-0.200000,0.000000,-0.247126,0.200000,0.000000
