theta,beta,x,y,phase
0.296952,-1.950682,0.051731,0.099909,swing
0.297027,-1.953687,0.052026,0.099758,swing
0.297244,-1.956708,0.052313,0.099615,swing
0.296875,-1.959744,0.052639,0.099431,swing
0.296743,-1.962797,0.052951,0.099261,swing
0.297105,-1.965866,0.053232,0.099123,swing
0.297058,-1.968951,0.053541,0.098955,swing
0.297201,-1.972050,0.053838,0.098798,swing
0.296695,-1.975165,0.054177,0.098596,swing
0.297704,-1.978296,0.054423,0.098495,swing
0.297405,-1.981442,0.054751,0.098302,swing
0.297791,-1.984603,0.055037,0.098156,swing
0.296728,-1.987779,0.055415,0.097906,swing
0.297364,-1.990968,0.055687,0.097773,swing
0.296646,-1.994171,0.056041,0.097548,swing
0.296927,-1.997389,0.056341,0.097383,swing
0.297093,-2.000619,0.056645,0.097212,swing
0.297687,-2.003864,0.056924,0.097070,swing
0.297404,-2.007123,0.057257,0.096864,swing
0.296832,-2.010393,0.057608,0.096635,swing
0.297278,-2.013677,0.057898,0.096478,swing
0.296892,-2.016972,0.058239,0.096259,swing
0.296711,-2.020282,0.058568,0.096052,swing
0.297425,-2.023603,0.058844,0.095909,swing
0.297363,-2.026937,0.059167,0.095708,swing
0.296982,-2.030283,0.059510,0.095481,swing
0.297120,-2.033640,0.059822,0.095291,swing
0.297089,-2.037010,0.060145,0.095087,swing
0.297338,-2.040391,0.060451,0.094901,swing
0.297519,-2.043782,0.060762,0.094709,swing
0.297482,-2.047186,0.061086,0.094499,swing
0.297456,-2.050600,0.061410,0.094288,swing
0.297048,-2.054026,0.061756,0.094047,swing
0.296757,-2.057462,0.062096,0.093812,swing
0.297262,-2.060909,0.062390,0.093635,swing
0.297092,-2.064366,0.062723,0.093406,swing
0.297010,-2.067833,0.063051,0.093182,swing
0.297165,-2.071312,0.063366,0.092974,swing
0.297418,-2.074800,0.063676,0.092771,swing
0.296765,-2.078298,0.064036,0.092499,swing
0.297395,-2.081806,0.064325,0.092321,swing
0.297249,-2.085325,0.064658,0.092083,swing
0.296697,-2.088852,0.065012,0.091813,swing
0.296899,-2.092387,0.065326,0.091598,swing
0.297645,-2.095934,0.065610,0.091422,swing
0.297257,-2.099490,0.065955,0.091159,swing
0.296775,-2.103055,0.066306,0.090886,swing
0.297511,-2.106629,0.066591,0.090705,swing
0.296945,-2.110211,0.066945,0.090422,swing
0.297827,-2.113803,0.067223,0.090249,swing
0.296937,-2.117404,0.067594,0.089938,swing
0.296761,-2.121012,0.067928,0.089680,swing
0.296938,-2.124629,0.068242,0.089447,swing
0.296886,-2.128255,0.068569,0.089195,swing
0.297099,-2.131888,0.068882,0.088962,swing
0.296760,-2.135530,0.069222,0.088684,swing
0.296897,-2.139181,0.069539,0.088441,swing
0.297189,-2.142841,0.069847,0.088209,swing
0.297310,-2.146509,0.070164,0.087962,swing
0.297596,-2.150184,0.070473,0.087726,swing
0.296747,-2.153869,0.070838,0.087399,swing
0.297453,-2.157560,0.071125,0.087193,swing
0.297170,-2.161259,0.071461,0.086906,swing
0.297695,-2.164966,0.071757,0.086683,swing
0.297103,-2.168682,0.072107,0.086368,swing
0.297909,-2.172405,0.072390,0.086164,swing
0.297014,-2.176136,0.072753,0.085821,swing
0.297762,-2.179873,0.073038,0.085609,swing
0.296696,-2.183620,0.073408,0.085250,swing
0.296918,-2.187372,0.073718,0.084991,swing
0.296810,-2.191132,0.074042,0.084704,swing
0.296662,-2.194901,0.074365,0.084416,swing
0.296732,-2.198678,0.074682,0.084137,swing
0.296755,-2.202460,0.074999,0.083855,swing
0.297538,-2.206251,0.075281,0.083634,swing
0.297216,-2.210050,0.075612,0.083322,swing
0.296811,-2.213855,0.075947,0.083000,swing
0.296746,-2.217667,0.076266,0.082705,swing
0.297559,-2.221487,0.076545,0.082480,swing
0.297222,-2.225315,0.076875,0.082158,swing
0.296806,-2.229149,0.077208,0.081828,swing
0.297156,-2.232991,0.077506,0.081560,swing
0.297093,-2.236841,0.077823,0.081256,swing
0.297370,-2.240698,0.078124,0.080978,swing
0.297592,-2.244562,0.078427,0.080694,swing
0.297012,-2.248434,0.078763,0.080342,swing
0.296699,-2.252313,0.079087,0.080010,swing
0.296782,-2.256199,0.079394,0.079708,swing
0.297252,-2.260093,0.079684,0.079438,swing
0.296834,-2.263994,0.080011,0.079091,swing
0.297040,-2.267901,0.080311,0.078795,swing
0.297120,-2.271817,0.080615,0.078487,swing
0.297026,-2.275741,0.080926,0.078162,swing
0.297326,-2.279673,0.081221,0.077869,swing
0.298007,-2.283610,0.081501,0.077606,swing
0.297945,-2.287557,0.081809,0.077279,swing
0.296856,-2.291509,0.082155,0.076862,swing
0.296973,-2.295470,0.082455,0.076546,swing
0.297077,-2.299439,0.082754,0.076227,swing
0.296755,-2.303415,0.083068,0.075870,swing
0.296648,-2.307400,0.083372,0.075534,swing
0.297002,-2.311392,0.083662,0.075226,swing
0.297035,-2.315393,0.083961,0.074894,swing
0.297141,-2.319403,0.084257,0.074565,swing
0.297505,-2.323419,0.084543,0.074258,swing
0.297070,-2.327444,0.084856,0.073879,swing
0.297442,-2.331477,0.085140,0.073569,swing
0.297396,-2.335518,0.085439,0.073220,swing
0.296763,-2.339566,0.085756,0.072819,swing
0.297517,-2.343623,0.086025,0.072536,swing
0.296718,-2.347690,0.086346,0.072116,swing
0.297282,-2.351767,0.086621,0.071812,swing
0.297361,-2.355851,0.086911,0.071465,swing
0.297158,-2.359943,0.087209,0.071091,swing
0.296644,-2.364045,0.087514,0.070693,swing
0.297112,-2.368155,0.087791,0.070368,swing
0.297504,-2.372273,0.088068,0.070040,swing
0.298156,-2.376400,0.088336,0.069734,swing
0.296674,-2.380538,0.088668,0.069240,swing
0.297650,-2.384684,0.088926,0.068955,swing
0.296657,-2.388841,0.089240,0.068501,swing
0.297062,-2.393007,0.089514,0.068160,swing
0.297890,-2.397183,0.089774,0.067860,swing
0.297983,-2.401369,0.090055,0.067491,swing
0.296955,-2.405565,0.090366,0.067021,swing
0.297151,-2.409770,0.090642,0.066658,swing
0.296953,-2.413986,0.090928,0.066258,swing
0.297680,-2.418212,0.091187,0.065938,swing
0.297375,-2.422449,0.091474,0.065524,swing
0.297476,-2.426695,0.091748,0.065144,swing
0.297297,-2.430952,0.092030,0.064737,swing
0.298220,-2.435219,0.092281,0.064426,swing
0.296690,-2.439498,0.092594,0.063895,swing
0.296749,-2.443789,0.092867,0.063501,swing
0.296645,-2.448090,0.093140,0.063097,swing
0.296721,-2.452404,0.093411,0.062696,swing
0.297610,-2.456729,0.093660,0.062371,swing
0.297960,-2.461064,0.093921,0.061996,swing
0.297548,-2.465413,0.094200,0.061550,swing
0.297418,-2.469774,0.094470,0.061127,swing
0.296904,-2.474146,0.094748,0.060667,swing
0.297524,-2.478529,0.094999,0.060307,swing
0.297089,-2.482927,0.095273,0.059849,swing
0.297225,-2.487337,0.095533,0.059441,swing
0.297085,-2.491758,0.095798,0.059005,swing
0.296819,-2.496193,0.096064,0.058556,swing
0.296917,-2.500643,0.096322,0.058136,swing
0.296668,-2.505104,0.096584,0.057687,swing
0.297409,-2.509579,0.096828,0.057318,swing
0.297388,-2.514068,0.097085,0.056881,swing
0.296778,-2.518571,0.097351,0.056388,swing
0.297719,-2.523087,0.097588,0.056034,swing
0.296929,-2.527619,0.097854,0.055518,swing
0.296682,-2.532164,0.098109,0.055052,swing
0.297641,-2.536723,0.098344,0.054690,swing
0.297570,-2.541299,0.098594,0.054233,swing
0.297994,-2.545889,0.098836,0.053819,swing
0.296715,-2.550495,0.099102,0.053246,swing
0.297027,-2.555117,0.099342,0.052816,swing
0.297990,-2.559753,0.099572,0.052444,swing
0.297153,-2.564406,0.099827,0.051902,swing
0.296785,-2.569074,0.100073,0.051402,swing
0.297098,-2.573758,0.100309,0.050961,swing
0.297383,-2.578460,0.100544,0.050516,swing
0.297663,-2.583177,0.100777,0.050067,swing
0.298477,-2.587912,0.101004,0.049664,swing
0.297087,-2.592665,0.101254,0.049055,swing
0.297030,-2.597435,0.101488,0.048566,swing
0.297971,-2.602220,0.101709,0.048167,swing
0.297864,-2.607025,0.101941,0.047668,swing
0.296766,-2.611847,0.102180,0.047074,swing
0.297907,-2.616687,0.102396,0.046685,swing
0.297332,-2.621547,0.102627,0.046133,swing
0.298566,-2.626426,0.102840,0.045747,swing
0.296716,-2.631325,0.103078,0.045070,swing
0.297951,-2.636241,0.103289,0.044678,swing
0.296970,-2.641177,0.103515,0.044076,swing
0.297135,-2.646132,0.103731,0.043578,swing
0.297215,-2.651107,0.103946,0.043069,swing
0.298209,-2.656103,0.104154,0.042642,swing
0.297410,-2.661119,0.104371,0.042044,swing
0.296769,-2.666155,0.104584,0.041458,swing
0.297351,-2.671213,0.104790,0.040983,swing
0.296854,-2.676291,0.104999,0.040404,swing
0.298005,-2.681390,0.105200,0.039976,swing
0.297307,-2.686512,0.105405,0.039371,swing
0.296796,-2.691653,0.105607,0.038781,swing
0.297556,-2.696818,0.105805,0.038306,swing
0.297566,-2.702004,0.106002,0.037758,swing
0.296698,-2.707214,0.106198,0.037125,swing
0.297767,-2.712447,0.106391,0.036667,swing
0.297905,-2.717703,0.106582,0.036121,swing
0.297511,-2.722982,0.106771,0.035521,swing
0.297010,-2.728284,0.106957,0.034907,swing
0.296769,-2.733610,0.107141,0.034315,swing
0.297022,-2.738961,0.107324,0.033765,swing
0.296725,-2.744335,0.107503,0.033160,swing
0.297263,-2.749735,0.107682,0.032629,swing
0.298368,-2.755159,0.107862,0.032147,swing
0.296798,-2.760608,0.108028,0.031413,swing
0.298119,-2.766083,0.108205,0.030944,swing
0.297298,-2.771583,0.108369,0.030272,swing
0.297348,-2.777110,0.108535,0.029677,swing
0.297060,-2.782661,0.108696,0.029047,swing
0.297747,-2.788240,0.108862,0.028504,swing
0.297512,-2.793846,0.109018,0.027872,swing
0.297239,-2.799478,0.109171,0.027232,swing
0.297353,-2.805137,0.109324,0.026624,swing
0.297248,-2.810824,0.109473,0.025992,swing
0.297740,-2.816537,0.109624,0.025412,swing
0.298445,-2.822278,0.109776,0.024848,swing
0.298519,-2.828047,0.109918,0.024221,swing
0.296935,-2.833844,0.110039,0.023437,swing
0.296812,-2.839669,0.110172,0.022784,swing
0.298074,-2.845523,0.110319,0.022255,swing
0.297326,-2.851406,0.110438,0.021537,swing
0.296672,-2.857320,0.110556,0.020826,swing
0.297628,-2.863263,0.110690,0.020254,swing
0.296977,-2.869232,0.110800,0.019533,swing
0.296924,-2.875234,0.110914,0.018862,swing
0.298532,-2.881265,0.111051,0.018341,swing
0.298485,-2.887325,0.111159,0.017664,swing
0.297451,-2.893418,0.111248,0.016891,swing
0.296692,-2.899540,0.111336,0.016141,swing
0.298167,-2.905693,0.111459,0.015590,swing
0.296922,-2.911875,0.111531,0.014786,swing
0.297408,-2.918090,0.111630,0.014137,swing
0.297599,-2.924337,0.111719,0.013457,swing
0.296891,-2.930616,0.111788,0.012691,swing
0.297858,-2.936926,0.111885,0.012073,swing
0.296881,-2.943268,0.111939,0.011275,swing
0.296836,-2.949643,0.112008,0.010557,swing
0.296615,-2.956051,0.112070,0.009827,swing
0.297172,-2.962491,0.112142,0.009147,swing
0.297944,-2.968963,0.112217,0.008491,swing
0.297108,-2.975468,0.112249,0.007686,swing
0.296585,-2.982006,0.112287,0.006915,swing
0.296646,-2.988578,0.112330,0.006177,swing
0.297474,-2.995181,0.112389,0.005504,swing
0.297980,-3.001818,0.112436,0.004803,swing
0.296745,-3.008487,0.112432,0.003943,swing
0.297446,-3.015192,0.112475,0.003252,swing
0.298021,-3.021927,0.112511,0.002545,swing
0.297864,-3.028698,0.112521,0.001770,swing
0.297799,-3.035503,0.112529,0.000998,swing
0.297444,-3.042342,0.112522,0.000197,swing
0.297845,-3.049214,0.112533,-0.000541,swing
0.297436,-3.056119,0.112514,-0.001354,swing
0.297997,-3.063058,0.112520,-0.002085,swing
0.296756,-3.070032,0.112462,-0.002978,swing
0.297180,-3.077040,0.112453,-0.003730,swing
0.297770,-3.084082,0.112443,-0.004470,swing
0.297098,-3.091158,0.112386,-0.005324,swing
0.298107,-3.098268,0.112380,-0.006036,swing
0.297104,-3.105414,0.112299,-0.006925,swing
0.297138,-3.112592,0.112247,-0.007728,swing
0.298075,-3.119805,0.112223,-0.008457,swing
0.297720,-3.127052,0.112146,-0.009300,swing
0.296863,-3.134332,0.112042,-0.010189,swing
0.297070,-3.141646,0.111973,-0.010991,swing
0.297379,-3.148991,0.111901,-0.011787,swing
0.297503,-3.156371,0.111816,-0.012602,swing
0.297982,-3.163784,0.111739,-0.013390,swing
0.297802,-3.171229,0.111629,-0.014237,swing
0.297058,-3.178706,0.111488,-0.015133,swing
0.296690,-3.186219,0.111356,-0.016000,swing
0.298483,-3.193765,0.111309,-0.016693,swing
0.297308,-3.201343,0.111128,-0.017632,swing
0.297111,-3.208954,0.110982,-0.018494,swing
0.297267,-3.216593,0.110844,-0.019328,swing
0.297211,-3.224267,0.110690,-0.020183,swing
0.297475,-3.231972,0.110544,-0.021014,swing
0.297116,-3.239709,0.110361,-0.021897,swing
0.297326,-3.247476,0.110198,-0.022737,swing
0.298078,-3.255274,0.110053,-0.023535,swing
0.298335,-3.263104,0.109878,-0.024376,swing
0.297852,-3.270962,0.109659,-0.025277,swing
0.297672,-3.278849,0.109447,-0.026155,swing
0.298816,-3.286766,0.109295,-0.026931,swing
0.297657,-3.294715,0.109018,-0.027890,swing
0.298056,-3.302688,0.108813,-0.028727,swing
0.297986,-3.310690,0.108576,-0.029602,swing
0.296642,-3.318719,0.108267,-0.030571,swing
0.297058,-3.326778,0.108036,-0.031416,swing
0.297914,-3.334864,0.107825,-0.032223,swing
0.296946,-3.342974,0.107507,-0.033170,swing
0.297429,-3.351110,0.107260,-0.034007,swing
0.297621,-3.359270,0.106990,-0.034867,swing
0.297440,-3.367458,0.106690,-0.035755,swing
0.297479,-3.375668,0.106395,-0.036627,swing
0.297406,-3.383904,0.106086,-0.037507,swing
0.296722,-3.392160,0.105733,-0.038432,swing
0.298351,-3.400440,0.105507,-0.039188,swing
0.298719,-3.408739,0.105200,-0.040036,swing
0.297080,-3.417062,0.104764,-0.041027,swing
0.298168,-3.425404,0.104485,-0.041823,swing
0.297842,-3.433766,0.104111,-0.042718,swing
0.296713,-3.442146,0.103680,-0.043667,swing
0.298300,-3.450550,0.103408,-0.044427,swing
0.298483,-3.458969,0.103042,-0.045284,swing
0.297084,-3.467403,0.102567,-0.046246,swing
0.297399,-3.475849,0.102194,-0.047090,swing
0.296581,-3.484312,0.101746,-0.047999,swing
0.297476,-3.492792,0.101386,-0.048809,swing
0.297089,-3.501285,0.100942,-0.049694,swing
0.296710,-3.509788,0.100491,-0.050575,swing
0.298476,-3.518306,0.100175,-0.051315,swing
0.297175,-3.526831,0.099646,-0.052251,swing
0.296697,-3.535370,0.099164,-0.053129,swing
0.296893,-3.543915,0.098719,-0.053963,swing
0.297219,-3.552468,0.098277,-0.054785,swing
0.297490,-3.561030,0.097823,-0.055608,swing
0.296995,-3.569598,0.097308,-0.056474,swing
0.296691,-3.578170,0.096800,-0.057324,swing
0.297585,-3.586746,0.096368,-0.058099,swing
0.298526,-3.595324,0.095933,-0.058868,swing
0.297401,-3.603906,0.095343,-0.059755,swing
0.298394,-3.612487,0.094899,-0.060513,swing
0.298150,-3.621071,0.094359,-0.061340,swing
0.297828,-3.629654,0.093805,-0.062165,swing
0.298629,-3.638231,0.093328,-0.062923,swing
0.298914,-3.646810,0.092806,-0.063705,swing
0.297551,-3.655384,0.092153,-0.064573,swing
0.297757,-3.663950,0.091613,-0.065349,swing
0.297731,-3.672512,0.091048,-0.066133,swing
0.296919,-3.681067,0.090416,-0.066952,swing
0.297988,-3.689611,0.089924,-0.067666,swing
0.296643,-3.698143,0.089243,-0.068497,swing
0.297295,-3.706668,0.088702,-0.069225,swing
0.296737,-3.715181,0.088066,-0.070006,swing
0.297037,-3.723677,0.087492,-0.070737,swing
0.298014,-3.732160,0.086966,-0.071429,swing
0.297193,-3.740627,0.086293,-0.072202,swing
0.297733,-3.749076,0.085723,-0.072903,swing
0.296907,-3.757510,0.085038,-0.073662,swing
0.297413,-3.765924,0.084456,-0.074352,swing
0.297725,-3.774319,0.083855,-0.075044,swing
0.297089,-3.782689,0.083172,-0.075772,swing
0.298074,-3.791041,0.082617,-0.076420,swing
0.296586,-3.799366,0.081865,-0.077165,swing
0.296716,-3.807665,0.081223,-0.077841,swing
0.298051,-3.815939,0.080687,-0.078454,swing
0.297776,-3.824188,0.080014,-0.079128,swing
0.297676,-3.832406,0.079353,-0.079787,swing
0.296990,-3.840594,0.078639,-0.080462,swing
0.297153,-3.848754,0.077993,-0.081094,swing
0.296603,-3.856876,0.077294,-0.081743,swing
0.298036,-3.864968,0.076744,-0.082315,swing
0.296769,-3.873026,0.075970,-0.082978,swing
0.296685,-3.881046,0.075296,-0.083587,swing
0.297317,-3.889033,0.074679,-0.084163,swing
0.297255,-3.896979,0.074002,-0.084756,swing
0.297967,-3.904887,0.073391,-0.085314,swing
0.296847,-3.912755,0.072621,-0.085927,swing
0.296930,-3.920582,0.071953,-0.086490,swing
0.297845,-3.928364,0.071358,-0.087018,swing
0.297771,-3.936102,0.070676,-0.087570,swing
0.296727,-3.943798,0.069908,-0.088143,swing
0.297288,-3.951449,0.069281,-0.088659,swing
0.297141,-3.959051,0.068592,-0.089187,swing
0.297087,-3.966603,0.067912,-0.089704,swing
0.298049,-3.974110,0.067322,-0.090184,swing
0.297956,-3.981568,0.066639,-0.090686,swing
0.297299,-3.988972,0.065907,-0.091195,swing
0.297303,-3.996326,0.065235,-0.091677,swing
0.297513,-4.003627,0.064583,-0.092145,swing
0.297990,-4.010875,0.063956,-0.092599,swing
0.297048,-4.018067,0.063204,-0.093080,swing
0.297395,-4.025203,0.062569,-0.093520,swing
0.296939,-4.032282,0.061865,-0.093971,swing
0.297277,-4.039302,0.061234,-0.094396,swing
0.297856,-4.046262,0.060628,-0.094807,swing
0.296849,-4.053165,0.059881,-0.095245,swing
0.296977,-4.060007,0.059239,-0.095649,swing
0.297487,-4.066788,0.058636,-0.096039,swing
0.296912,-4.073506,0.057937,-0.096442,swing
0.296640,-4.080163,0.057275,-0.096829,swing
0.297334,-4.086754,0.056693,-0.097193,swing
0.296747,-4.093282,0.056003,-0.097571,swing
0.296802,-4.099744,0.055377,-0.097930,swing
0.297429,-4.106141,0.054807,-0.098272,swing
0.296857,-4.112469,0.054131,-0.098626,swing
0.296903,-4.118729,0.053517,-0.098962,swing
0.298032,-4.124922,0.053007,-0.099275,swing
0.297033,-4.131048,0.052306,-0.099612,swing
0.297225,-4.137101,0.051719,-0.099924,swing
0.297651,-4.143083,0.051160,-0.100226,swing
0.296674,-4.148995,0.050479,-0.100539,swing
0.297042,-4.154835,0.049922,-0.100828,swing
0.297320,-4.160601,0.049366,-0.101111,swing
0.297276,-4.166294,0.048785,-0.101391,swing
0.297305,-4.171914,0.048218,-0.101663,swing
0.297560,-4.177458,0.047677,-0.101926,swing
0.296748,-4.182928,0.047043,-0.102193,swing
0.296780,-4.188321,0.046494,-0.102445,swing
0.296910,-4.193639,0.045961,-0.102690,swing
0.296972,-4.198879,0.045428,-0.102929,swing
0.297046,-4.204043,0.044903,-0.103162,swing
0.297265,-4.209128,0.044398,-0.103387,swing
0.297025,-4.214136,0.043857,-0.103610,swing
0.296659,-4.219064,0.043317,-0.103826,swing
0.296775,-4.223912,0.042819,-0.104035,swing
0.297407,-4.228679,0.042382,-0.104234,swing
0.297274,-4.233368,0.041880,-0.104433,swing
0.297039,-4.237975,0.041377,-0.104626,swing
0.297101,-4.242500,0.040908,-0.104811,swing
0.296831,-4.246943,0.040417,-0.104993,swing
0.297256,-4.251303,0.039999,-0.105167,swing
0.296897,-4.255581,0.039515,-0.105338,swing
0.296678,-4.259774,0.039055,-0.105503,swing
0.297152,-4.263884,0.038663,-0.105662,swing
0.296752,-4.267909,0.038200,-0.105817,swing
0.296726,-4.271849,0.037780,-0.105967,swing
0.296835,-4.275705,0.037381,-0.106112,swing
0.297004,-4.279475,0.036997,-0.106252,swing
0.297070,-4.283158,0.036611,-0.106388,swing
0.297234,-4.286756,0.036244,-0.106519,swing
0.296698,-4.290267,0.035820,-0.106645,swing
0.296888,-4.293690,0.035472,-0.106767,swing
0.296956,-4.297026,0.035122,-0.106885,swing
0.296690,-4.300274,0.034751,-0.106998,swing
0.296752,-4.303432,0.034418,-0.107107,swing
0.296704,-4.306501,0.034084,-0.107212,swing
0.296867,-4.309480,0.033780,-0.107314,swing
0.296832,-4.312370,0.033466,-0.107411,swing
0.296777,-4.315169,0.033160,-0.107504,swing
0.296712,-4.317877,0.032863,-0.107593,swing
0.296703,-4.320494,0.032581,-0.107679,swing
0.296876,-4.323020,0.032325,-0.107761,swing
0.296864,-4.325452,0.032061,-0.107840,swing
0.296831,-4.327791,0.031806,-0.107914,swing
0.296846,-4.330037,0.031565,-0.107985,swing
0.296744,-4.332189,0.031323,-0.108053,swing
0.296729,-4.334247,0.031099,-0.108117,swing
0.296745,-4.336210,0.030888,-0.108178,swing
0.296746,-4.338077,0.030686,-0.108235,swing
0.296765,-4.339848,0.030496,-0.108290,swing
0.314526,-4.521149,0.012087,-0.112392,swing
