t,theta,beta,gamma,in_stance
5.563892,1.745329,-0.091326,0.000000,0
5.564892,1.745329,-0.087539,0.000000,0
5.565893,1.745329,-0.083752,0.000000,0
5.566893,1.745329,-0.079965,0.000000,0
5.567894,1.745329,-0.076178,0.000000,0
5.568895,1.745329,-0.072391,0.000000,0
5.569895,1.745329,-0.068604,0.000000,0
5.570896,1.745329,-0.064817,0.000000,0
5.571896,1.745329,-0.061030,0.000000,0
5.572897,1.745329,-0.057243,0.000000,0
5.573898,1.745329,-0.053456,0.000000,0
5.574898,1.745329,-0.049669,0.000000,0
5.575899,1.745329,-0.045882,0.000000,0
5.576899,1.745329,-0.042095,0.000000,0
5.577900,1.745329,-0.038308,0.000000,0
5.578900,1.745329,-0.034521,0.000000,0
5.579901,1.745329,-0.030734,0.000000,0
5.580902,1.745329,-0.026947,0.000000,0
5.581902,1.745329,-0.023160,0.000000,0
5.582903,1.745329,-0.019373,0.000000,0
5.583903,1.745329,-0.015586,0.000000,0
5.584904,1.745329,-0.011799,0.000000,0
5.585905,1.745329,-0.008012,0.000000,0
5.586905,1.745329,-0.004224,0.000000,0
5.587906,1.745329,-0.000437,0.000000,0
5.588906,1.745329,0.003350,0.000000,0
5.589907,1.745329,0.007137,0.000000,0
5.590908,1.745329,0.010924,0.000000,0
5.591908,1.745329,0.014711,0.000000,0
5.592909,1.745329,0.018498,0.000000,0
5.593909,1.745329,0.022285,0.000000,0
5.594910,1.745329,0.026072,0.000000,0
5.595911,1.745329,0.029859,0.000000,0
5.596911,1.745329,0.033646,0.000000,0
5.597912,1.745329,0.037433,0.000000,0
5.598912,1.745329,0.041220,0.000000,0
5.599913,1.745329,0.045007,0.000000,0
5.600914,1.745329,0.048794,0.000000,0
5.601914,1.745329,0.052581,0.000000,0
5.602915,1.745329,0.056368,0.000000,0
5.603915,1.745329,0.060155,0.000000,0
5.604916,1.745329,0.063942,0.000000,0
5.605917,1.745329,0.067729,0.000000,0
5.606917,1.745329,0.071516,0.000000,0
5.607918,1.745329,0.075303,0.000000,0
5.608918,1.745329,0.079090,0.000000,0
5.609919,1.745329,0.082877,0.000000,0
5.610920,1.745329,0.086664,0.000000,0
5.611920,1.745329,0.090451,0.000000,0
5.612921,1.745329,0.094238,0.000000,0
5.613921,1.745329,0.098025,0.000000,0
5.614922,1.745329,0.101812,0.000000,0
5.615923,1.745329,0.105599,0.000000,0
5.616923,1.745329,0.109386,0.000000,0
5.617924,1.745329,0.113173,0.000000,0
5.618924,1.745329,0.116960,0.000000,0
5.619925,1.745329,0.120747,0.000000,0
5.620926,1.745329,0.124534,0.000000,0
5.621926,1.745329,0.128321,0.000000,0
5.622927,1.745329,0.132108,0.000000,0
5.623927,1.745329,0.135895,0.000000,0
5.624928,1.745329,0.139682,0.000000,0
5.625929,1.745329,0.143469,0.000000,0
5.626929,1.745329,0.147256,0.000000,0
5.627930,1.745329,0.151043,0.000000,0
5.628930,1.745329,0.154788,0.000000,0
5.629931,1.745329,0.158438,0.000000,0
5.630931,1.745329,0.161994,0.000000,0
5.631932,1.745329,0.165454,0.000000,0
5.632933,1.745329,0.168820,0.000000,0
5.633933,1.745329,0.172091,0.000000,0
5.634934,1.745329,0.175268,0.000000,0
5.635934,1.745329,0.178349,0.000000,0
5.636935,1.745329,0.181335,0.000000,0
5.637936,1.745329,0.184227,0.000000,0
5.638936,1.745329,0.187024,0.000000,0
5.639937,1.745329,0.189726,0.000000,0
5.640937,1.745329,0.192334,0.000000,0
5.641938,1.745329,0.194846,0.000000,0
5.642939,1.745329,0.197264,0.000000,0
5.643939,1.745329,0.199587,0.000000,0
5.644940,1.745329,0.201815,0.000000,0
5.645940,1.745329,0.203948,0.000000,0
5.646941,1.745329,0.205987,0.000000,0
5.647942,1.745329,0.207930,0.000000,0
5.648942,1.745329,0.209779,0.000000,0
5.649943,1.745329,0.211533,0.000000,0
5.650943,1.745329,0.213192,0.000000,0
5.651944,1.745329,0.214757,0.000000,0
5.652945,1.745329,0.216226,0.000000,0
5.653945,1.745329,0.217601,0.000000,0
5.654946,1.745329,0.218881,0.000000,0
5.655946,1.745329,0.220066,0.000000,0
5.656947,1.745329,0.221157,0.000000,0
5.657948,1.745329,0.222152,0.000000,0
5.658948,1.745329,0.223053,0.000000,0
5.659949,1.745329,0.223859,0.000000,0
5.660949,1.745329,0.224570,0.000000,0
5.661950,1.745329,0.225186,0.000000,0
5.662951,1.745329,0.225708,0.000000,0
5.663951,1.745329,0.226134,0.000000,0
5.664952,1.745329,0.226466,0.000000,0
5.665952,1.745329,0.226703,0.000000,0
5.666953,1.745329,0.226845,0.000000,0
5.667954,1.745329,0.226893,0.000000,1
5.668954,1.736726,0.223083,0.000000,1
5.669955,1.728068,0.219255,0.000000,1
5.670955,1.719369,0.215408,0.000000,1
5.671956,1.710640,0.211540,0.000000,1
5.672957,1.701893,0.207650,0.000000,1
5.673957,1.693142,0.203738,0.000000,1
5.674958,1.684396,0.199802,0.000000,1
5.675958,1.675668,0.195842,0.000000,1
5.676959,1.666968,0.191857,0.000000,1
5.677960,1.658308,0.187846,0.000000,1
5.678960,1.649698,0.183809,0.000000,1
5.679961,1.641150,0.179746,0.000000,1
5.680961,1.632673,0.175656,0.000000,1
5.681962,1.624277,0.171538,0.000000,1
5.682963,1.615974,0.167394,0.000000,1
5.683963,1.607771,0.163221,0.000000,1
5.684964,1.599680,0.159021,0.000000,1
5.685964,1.591709,0.154794,0.000000,1
5.686965,1.583868,0.150539,0.000000,1
5.687965,1.576165,0.146256,0.000000,1
5.688966,1.568609,0.141946,0.000000,1
5.689967,1.561209,0.137610,0.000000,1
5.690967,1.553973,0.133246,0.000000,1
5.691968,1.546909,0.128856,0.000000,1
5.692968,1.540025,0.124441,0.000000,1
5.693969,1.533328,0.120000,0.000000,1
5.694970,1.526826,0.115534,0.000000,1
5.695970,1.520526,0.111043,0.000000,1
5.696971,1.514435,0.106529,0.000000,1
5.697971,1.508559,0.101992,0.000000,1
5.698972,1.502904,0.097433,0.000000,1
5.699973,1.497477,0.092852,0.000000,1
5.700973,1.492283,0.088250,0.000000,1
5.701974,1.487328,0.083629,0.000000,1
5.702974,1.482617,0.078988,0.000000,1
5.703975,1.478156,0.074329,0.000000,1
5.704976,1.473948,0.069653,0.000000,1
5.705976,1.469998,0.064961,0.000000,1
5.706977,1.466311,0.060253,0.000000,1
5.707977,1.462890,0.055531,0.000000,1
5.708978,1.459738,0.050796,0.000000,1
5.709979,1.456860,0.046048,0.000000,1
5.710979,1.454257,0.041290,0.000000,1
5.711980,1.451933,0.036522,0.000000,1
5.712980,1.449891,0.031744,0.000000,1
5.713981,1.448131,0.026959,0.000000,1
5.714982,1.446656,0.022168,0.000000,1
5.715982,1.445467,0.017371,0.000000,1
5.716983,1.444567,0.012569,0.000000,1
5.717983,1.443955,0.007765,0.000000,1
5.718984,1.443632,0.002959,0.000000,1
5.719985,1.443598,-0.001848,0.000000,1
5.720985,1.443854,-0.006655,0.000000,1
5.721986,1.444400,-0.011460,0.000000,1
5.722986,1.445234,-0.016262,0.000000,1
5.723987,1.446356,-0.021060,0.000000,1
5.724988,1.447765,-0.025853,0.000000,1
5.725988,1.449459,-0.030639,0.000000,1
5.726989,1.451436,-0.035419,0.000000,1
5.727989,1.453696,-0.040189,0.000000,1
5.728990,1.456234,-0.044950,0.000000,1
5.729991,1.459049,-0.049700,0.000000,1
5.730991,1.462138,-0.054438,0.000000,1
5.731992,1.465497,-0.059163,0.000000,1
5.732992,1.469123,-0.063874,0.000000,1
5.733993,1.473012,-0.068570,0.000000,1
5.734994,1.477161,-0.073250,0.000000,1
5.735994,1.481564,-0.077913,0.000000,1
5.736995,1.486218,-0.082558,0.000000,1
5.737995,1.491117,-0.087184,0.000000,1
5.738996,1.496256,-0.091791,0.000000,1
5.739996,1.501630,-0.096377,0.000000,1
5.740997,1.507232,-0.100941,0.000000,1
5.741998,1.513058,-0.105483,0.000000,1
5.742998,1.519100,-0.110003,0.000000,1
5.743999,1.525353,-0.114498,0.000000,1
5.744999,1.531809,-0.118970,0.000000,1
5.746000,1.538461,-0.123417,0.000000,1
5.747001,1.545303,-0.127839,0.000000,1
5.748001,1.552326,-0.132234,0.000000,1
5.749002,1.559523,-0.136604,0.000000,1
5.750002,1.566885,-0.140947,0.000000,1
5.751003,1.574406,-0.145263,0.000000,1
5.752004,1.582076,-0.149552,0.000000,1
5.753004,1.589886,-0.153813,0.000000,1
5.754005,1.597828,-0.158047,0.000000,1
5.755005,1.605892,-0.162253,0.000000,1
5.756006,1.614069,-0.166432,0.000000,1
5.757007,1.622351,-0.170583,0.000000,1
5.758007,1.630726,-0.174707,0.000000,1
5.759008,1.639185,-0.178803,0.000000,1
5.760008,1.647718,-0.182873,0.000000,1
5.761009,1.656314,-0.186916,0.000000,1
5.762010,1.664963,-0.190932,0.000000,1
5.763010,1.673655,-0.194923,0.000000,1
5.764011,1.682377,-0.198889,0.000000,1
5.765011,1.691120,-0.202830,0.000000,1
5.766012,1.699871,-0.206748,0.000000,1
5.767013,1.708620,-0.210643,0.000000,1
5.768013,1.717354,-0.214516,0.000000,1
5.769014,1.726061,-0.218368,0.000000,1
5.770014,1.734730,-0.222200,0.000000,1
5.771015,1.743347,-0.226014,0.000000,1
5.772016,1.745329,-0.226865,0.000000,0
5.773016,1.745329,-0.226744,0.000000,0
5.774017,1.745329,-0.226529,0.000000,0
5.775017,1.745329,-0.226219,0.000000,0
5.776018,1.745329,-0.225815,0.000000,0
5.777019,1.745329,-0.225315,0.000000,0
5.778019,1.745329,-0.224721,0.000000,0
5.779020,1.745329,-0.224032,0.000000,0
5.780020,1.745329,-0.223248,0.000000,0
5.781021,1.745329,-0.222369,0.000000,0
5.782022,1.745329,-0.221395,0.000000,0
5.783022,1.745329,-0.220327,0.000000,0
5.784023,1.745329,-0.219163,0.000000,0
5.785023,1.745329,-0.217905,0.000000,0
5.786024,1.745329,-0.216552,0.000000,0
5.787025,1.745329,-0.215105,0.000000,0
5.788025,1.745329,-0.213562,0.000000,0
5.789026,1.745329,-0.211925,0.000000,0
5.790026,1.745329,-0.210193,0.000000,0
5.791027,1.745329,-0.208366,0.000000,0
5.792027,1.745329,-0.206444,0.000000,0
5.793028,1.745329,-0.204428,0.000000,0
5.794029,1.745329,-0.202316,0.000000,0
5.795029,1.745329,-0.200110,0.000000,0
5.796030,1.745329,-0.197809,0.000000,0
5.797030,1.745329,-0.195413,0.000000,0
5.798031,1.745329,-0.192923,0.000000,0
5.799032,1.745329,-0.190337,0.000000,0
5.800032,1.745329,-0.187657,0.000000,0
5.801033,1.745329,-0.184882,0.000000,0
5.802033,1.745329,-0.182012,0.000000,0
5.803034,1.745329,-0.179047,0.000000,0
5.804035,1.745329,-0.175988,0.000000,0
5.805035,1.745329,-0.172834,0.000000,0
5.806036,1.745329,-0.169584,0.000000,0
5.807036,1.745329,-0.166241,0.000000,0
5.808037,1.745329,-0.162802,0.000000,0
5.809038,1.745329,-0.159268,0.000000,0
5.810038,1.745329,-0.155640,0.000000,0
5.811039,1.745329,-0.151917,0.000000,0
5.812039,1.745329,-0.148131,0.000000,0
5.813040,1.745329,-0.144344,0.000000,0
5.814041,1.745329,-0.140557,0.000000,0
5.815041,1.745329,-0.136770,0.000000,0
5.816042,1.745329,-0.132983,0.000000,0
5.817042,1.745329,-0.129196,0.000000,0
5.818043,1.745329,-0.125409,0.000000,0
5.819044,1.745329,-0.121622,0.000000,0
5.820044,1.745329,-0.117835,0.000000,0
5.821045,1.745329,-0.114048,0.000000,0
5.822045,1.745329,-0.110261,0.000000,0
5.823046,1.745329,-0.106474,0.000000,0
5.824047,1.745329,-0.102687,0.000000,0
5.825047,1.745329,-0.098900,0.000000,0
5.826048,1.745329,-0.095113,0.000000,0
5.827048,1.745329,-0.091326,0.000000,0
5.828049,1.745329,-0.087539,0.000000,0
5.829050,1.745329,-0.083752,0.000000,0
5.830050,1.745329,-0.079965,0.000000,0
5.831051,1.745329,-0.076178,0.000000,0
5.832051,1.745329,-0.072391,0.000000,0
5.833052,1.745329,-0.068604,0.000000,0
5.834053,1.745329,-0.064817,0.000000,0
5.835053,1.745329,-0.061030,0.000000,0
5.836054,1.745329,-0.057243,0.000000,0
5.837054,1.745329,-0.053456,0.000000,0
5.838055,1.745329,-0.049669,0.000000,0
5.839056,1.745329,-0.045882,0.000000,0
5.840056,1.745329,-0.042095,0.000000,0
5.841057,1.745329,-0.038308,0.000000,0
5.842057,1.745329,-0.034521,0.000000,0
5.843058,1.745329,-0.030734,0.000000,0
5.844058,1.745329,-0.026947,0.000000,0
5.845059,1.745329,-0.023160,0.000000,0
5.846060,1.745329,-0.019373,0.000000,0
5.847060,1.745329,-0.015586,0.000000,0
5.848061,1.745329,-0.011799,0.000000,0
5.849061,1.745329,-0.008012,0.000000,0
5.850062,1.745329,-0.004224,0.000000,0
5.851063,1.745329,-0.000437,0.000000,0
5.852063,1.745329,0.003350,0.000000,0
5.853064,1.745329,0.007137,0.000000,0
5.854064,1.745329,0.010924,0.000000,0
5.855065,1.745329,0.014711,0.000000,0
5.856066,1.745329,0.018498,0.000000,0
5.857066,1.745329,0.022285,0.000000,0
5.858067,1.745329,0.026072,0.000000,0
5.859067,1.745329,0.029859,0.000000,0
5.860068,1.745329,0.033646,0.000000,0
5.861069,1.745329,0.037433,0.000000,0
5.862069,1.745329,0.041220,0.000000,0
5.863070,1.745329,0.045007,0.000000,0
5.864070,1.745329,0.048794,0.000000,0
5.865071,1.745329,0.052581,0.000000,0
5.866072,1.745329,0.056368,0.000000,0
5.867072,1.745329,0.060155,0.000000,0
5.868073,1.745329,0.063942,0.000000,0
5.869073,1.745329,0.067729,0.000000,0
5.870074,1.745329,0.071516,0.000000,0
5.871075,1.745329,0.075303,0.000000,0
5.872075,1.745329,0.079090,0.000000,0
5.873076,1.745329,0.082877,0.000000,0
5.874076,1.745329,0.086664,0.000000,0
5.875077,1.745329,0.090451,0.000000,0
5.876078,1.745329,0.094238,0.000000,0
5.877078,1.745329,0.098025,0.000000,0
5.878079,1.745329,0.101812,0.000000,0
5.879079,1.745329,0.105599,0.000000,0
5.880080,1.745329,0.109386,0.000000,0
5.881081,1.745329,0.113173,0.000000,0
5.882081,1.745329,0.116960,0.000000,0
5.883082,1.745329,0.120747,0.000000,0
5.884082,1.745329,0.124534,0.000000,0
5.885083,1.745329,0.128321,0.000000,0
5.886084,1.745329,0.132108,0.000000,0
5.887084,1.745329,0.135895,0.000000,0
5.888085,1.745329,0.139682,0.000000,0
5.889085,1.745329,0.143469,0.000000,0
5.890086,1.745329,0.147256,0.000000,0
5.891087,1.745329,0.151043,0.000000,0
5.892087,1.745329,0.154788,0.000000,0
5.893088,1.745329,0.158438,0.000000,0
5.894088,1.745329,0.161994,0.000000,0
5.895089,1.745329,0.165454,0.000000,0
5.896089,1.745329,0.168820,0.000000,0
5.897090,1.745329,0.172091,0.000000,0
5.898091,1.745329,0.175268,0.000000,0
5.899091,1.745329,0.178349,0.000000,0
5.900092,1.745329,0.181335,0.000000,0
5.901092,1.745329,0.184227,0.000000,0
5.902093,1.745329,0.187024,0.000000,0
5.903094,1.745329,0.189726,0.000000,0
5.904094,1.745329,0.192334,0.000000,0
5.905095,1.745329,0.194846,0.000000,0
5.906095,1.745329,0.197264,0.000000,0
5.907096,1.745329,0.199587,0.000000,0
5.908097,1.745329,0.201815,0.000000,0
5.909097,1.745329,0.203948,0.000000,0
5.910098,1.745329,0.205987,0.000000,0
5.911098,1.745329,0.207930,0.000000,0
5.912099,1.745329,0.209779,0.000000,0
5.913100,1.745329,0.211533,0.000000,0
5.914100,1.745329,0.213192,0.000000,0
5.915101,1.745329,0.214757,0.000000,0
5.916101,1.745329,0.216226,0.000000,0
5.917102,1.745329,0.217601,0.000000,0
5.918103,1.745329,0.218881,0.000000,0
5.919103,1.745329,0.220066,0.000000,0
5.920104,1.745329,0.221157,0.000000,0
5.921104,1.745329,0.222152,0.000000,0
5.922105,1.745329,0.223053,0.000000,0
5.923106,1.745329,0.223859,0.000000,0
5.924106,1.745329,0.224570,0.000000,0
5.925107,1.745329,0.225186,0.000000,0
5.926107,1.745329,0.225708,0.000000,0
5.927108,1.745329,0.226134,0.000000,0
5.928109,1.745329,0.226466,0.000000,0
5.929109,1.745329,0.226703,0.000000,0
5.930110,1.745329,0.226845,0.000000,0
5.931110,1.745329,0.226893,0.000000,1
5.932111,1.736726,0.223083,0.000000,1
5.933112,1.728068,0.219255,0.000000,1
5.934112,1.719369,0.215408,0.000000,1
5.935113,1.710640,0.211540,0.000000,1
5.936113,1.701893,0.207650,0.000000,1
5.937114,1.693142,0.203738,0.000000,1
5.938115,1.684396,0.199802,0.000000,1
5.939115,1.675668,0.195842,0.000000,1
5.940116,1.666968,0.191857,0.000000,1
5.941116,1.658308,0.187846,0.000000,1
5.942117,1.649698,0.183809,0.000000,1
5.943118,1.641150,0.179746,0.000000,1
5.944118,1.632673,0.175656,0.000000,1
5.945119,1.624277,0.171538,0.000000,1
5.946119,1.615974,0.167394,0.000000,1
5.947120,1.607771,0.163221,0.000000,1
5.948120,1.599680,0.159021,0.000000,1
5.949121,1.591709,0.154794,0.000000,1
5.950122,1.583868,0.150539,0.000000,1
5.951122,1.576165,0.146256,0.000000,1
5.952123,1.568609,0.141946,0.000000,1
5.953123,1.561209,0.137610,0.000000,1
5.954124,1.553973,0.133246,0.000000,1
5.955125,1.546909,0.128856,0.000000,1
5.956125,1.540025,0.124441,0.000000,1
5.957126,1.533328,0.120000,0.000000,1
5.958126,1.526826,0.115534,0.000000,1
5.959127,1.520526,0.111043,0.000000,1
5.960128,1.514435,0.106529,0.000000,1
5.961128,1.508559,0.101992,0.000000,1
5.962129,1.502904,0.097433,0.000000,1
5.963129,1.497477,0.092852,0.000000,1
5.964130,1.492283,0.088250,0.000000,1
5.965131,1.487328,0.083629,0.000000,1
5.966131,1.482617,0.078988,0.000000,1
5.967132,1.478156,0.074329,0.000000,1
5.968132,1.473948,0.069653,0.000000,1
5.969133,1.469998,0.064961,0.000000,1
5.970134,1.466311,0.060253,0.000000,1
5.971134,1.462890,0.055531,0.000000,1
5.972135,1.459738,0.050796,0.000000,1
5.973135,1.456860,0.046048,0.000000,1
5.974136,1.454257,0.041290,0.000000,1
5.975137,1.451933,0.036522,0.000000,1
5.976137,1.449891,0.031744,0.000000,1
5.977138,1.448131,0.026959,0.000000,1
5.978138,1.446656,0.022168,0.000000,1
5.979139,1.445467,0.017371,0.000000,1
5.980140,1.444567,0.012569,0.000000,1
5.981140,1.443955,0.007765,0.000000,1
5.982141,1.443632,0.002959,0.000000,1
5.983141,1.443598,-0.001848,0.000000,1
5.984142,1.443854,-0.006655,0.000000,1
5.985143,1.444400,-0.011460,0.000000,1
5.986143,1.445234,-0.016262,0.000000,1
5.987144,1.446356,-0.021060,0.000000,1
5.988144,1.447765,-0.025853,0.000000,1
5.989145,1.449459,-0.030639,0.000000,1
5.990146,1.451436,-0.035419,0.000000,1
5.991146,1.453696,-0.040189,0.000000,1
5.992147,1.456234,-0.044950,0.000000,1
5.993147,1.459049,-0.049700,0.000000,1
5.994148,1.462138,-0.054438,0.000000,1
5.995149,1.465497,-0.059163,0.000000,1
5.996149,1.469123,-0.063874,0.000000,1
5.997150,1.473012,-0.068570,0.000000,1
5.998150,1.477161,-0.073250,0.000000,1
5.999151,1.481564,-0.077913,0.000000,1
6.000151,1.486218,-0.082558,0.000000,1
6.001152,1.491117,-0.087184,0.000000,1
6.002153,1.496256,-0.091791,0.000000,1
6.003153,1.501630,-0.096377,0.000000,1
6.004154,1.507232,-0.100941,0.000000,1
6.005154,1.513058,-0.105483,0.000000,1
6.006155,1.519100,-0.110003,0.000000,1
6.007156,1.525353,-0.114498,0.000000,1
6.008156,1.531809,-0.118970,0.000000,1
6.009157,1.538461,-0.123417,0.000000,1
6.010157,1.545303,-0.127839,0.000000,1
6.011158,1.552326,-0.132234,0.000000,1
6.012159,1.559523,-0.136604,0.000000,1
6.013159,1.566885,-0.140947,0.000000,1
6.014160,1.574406,-0.145263,0.000000,1
6.015160,1.582076,-0.149552,0.000000,1
6.016161,1.589886,-0.153813,0.000000,1
6.017162,1.597828,-0.158047,0.000000,1
6.018162,1.605892,-0.162253,0.000000,1
6.019163,1.614069,-0.166432,0.000000,1
6.020163,1.622351,-0.170583,0.000000,1
6.021164,1.630726,-0.174707,0.000000,1
6.022165,1.639185,-0.178803,0.000000,1
6.023165,1.647718,-0.182873,0.000000,1
6.024166,1.656314,-0.186916,0.000000,1
6.025166,1.664963,-0.190932,0.000000,1
6.026167,1.673655,-0.194923,0.000000,1
6.027168,1.682377,-0.198889,0.000000,1
6.028168,1.691120,-0.202830,0.000000,1
6.029169,1.699871,-0.206748,0.000000,1
6.030169,1.708620,-0.210643,0.000000,1
6.031170,1.717354,-0.214516,0.000000,1
6.032171,1.726061,-0.218368,0.000000,1
6.033171,1.734730,-0.222200,0.000000,1
6.034172,1.743347,-0.226014,0.000000,1
6.035172,1.745329,-0.226865,0.000000,0
6.036173,1.745329,-0.226744,0.000000,0
6.037174,1.745329,-0.226529,0.000000,0
6.038174,1.745329,-0.226219,0.000000,0
6.039175,1.745329,-0.225815,0.000000,0
6.040175,1.745329,-0.225315,0.000000,0
6.041176,1.745329,-0.224721,0.000000,0
6.042177,1.745329,-0.224032,0.000000,0
6.043177,1.745329,-0.223248,0.000000,0
6.044178,1.745329,-0.222369,0.000000,0
6.045178,1.745329,-0.221395,0.000000,0
6.046179,1.745329,-0.220327,0.000000,0
6.047180,1.745329,-0.219163,0.000000,0
6.048180,1.745329,-0.217905,0.000000,0
6.049181,1.745329,-0.216552,0.000000,0
6.050181,1.745329,-0.215105,0.000000,0
6.051182,1.745329,-0.213562,0.000000,0
6.052183,1.745329,-0.211925,0.000000,0
6.053183,1.745329,-0.210193,0.000000,0
6.054184,1.745329,-0.208366,0.000000,0
6.055184,1.745329,-0.206444,0.000000,0
6.056185,1.745329,-0.204428,0.000000,0
6.057185,1.745329,-0.202316,0.000000,0
6.058186,1.745329,-0.200110,0.000000,0
6.059187,1.745329,-0.197809,0.000000,0
6.060187,1.745329,-0.195413,0.000000,0
6.061188,1.745329,-0.192923,0.000000,0
6.062188,1.745329,-0.190337,0.000000,0
6.063189,1.745329,-0.187657,0.000000,0
6.064190,1.745329,-0.184882,0.000000,0
6.065190,1.745329,-0.182012,0.000000,0
6.066191,1.745329,-0.179047,0.000000,0
6.067191,1.745329,-0.175988,0.000000,0
6.068192,1.745329,-0.172834,0.000000,0
6.069193,1.745329,-0.169584,0.000000,0
6.070193,1.745329,-0.166241,0.000000,0
6.071194,1.745329,-0.162802,0.000000,0
6.072194,1.745329,-0.159268,0.000000,0
6.073195,1.745329,-0.155640,0.000000,0
6.074196,1.745329,-0.151917,0.000000,0
6.075196,1.745329,-0.148131,0.000000,0
6.076197,1.745329,-0.144344,0.000000,0
6.077197,1.745329,-0.140557,0.000000,0
6.078198,1.745329,-0.136770,0.000000,0
6.079199,1.745329,-0.132983,0.000000,0
6.080199,1.745329,-0.129196,0.000000,0
6.081200,1.745329,-0.125409,0.000000,0
6.082200,1.745329,-0.121622,0.000000,0
6.083201,1.745329,-0.117835,0.000000,0
6.084202,1.745329,-0.114048,0.000000,0
6.085202,1.745329,-0.110261,0.000000,0
6.086203,1.745329,-0.106474,0.000000,0
6.087203,1.745329,-0.102687,0.000000,0
6.088204,1.745329,-0.098900,0.000000,0
6.089205,1.745329,-0.095113,0.000000,0
6.090205,1.745329,-0.091326,0.000000,0
6.091206,1.745329,-0.087539,0.000000,0
6.092206,1.745329,-0.083752,0.000000,0
6.093207,1.745329,-0.079965,0.000000,0
6.094208,1.745329,-0.076178,0.000000,0
6.095208,1.745329,-0.072391,0.000000,0
6.096209,1.745329,-0.068604,0.000000,0
6.097209,1.745329,-0.064817,0.000000,0
6.098210,1.745329,-0.061030,0.000000,0
6.099211,1.745329,-0.057243,0.000000,0
6.100211,1.745329,-0.053456,0.000000,0
6.101212,1.745329,-0.049669,0.000000,0
6.102212,1.745329,-0.045882,0.000000,0
6.103213,1.745329,-0.042095,0.000000,0
6.104214,1.745329,-0.038308,0.000000,0
6.105214,1.745329,-0.034521,0.000000,0
6.106215,1.745329,-0.030734,0.000000,0
6.107215,1.745329,-0.026947,0.000000,0
6.108216,1.745329,-0.023160,0.000000,0
6.109216,1.745329,-0.019373,0.000000,0
6.110217,1.745329,-0.015586,0.000000,0
6.111218,1.745329,-0.011799,0.000000,0
6.112218,1.745329,-0.008012,0.000000,0
6.113219,1.745329,-0.004224,0.000000,0
6.114219,1.745329,-0.000437,0.000000,0
6.115220,1.745329,0.003350,0.000000,0
6.116221,1.745329,0.007137,0.000000,0
6.117221,1.745329,0.010924,0.000000,0
6.118222,1.745329,0.014711,0.000000,0
6.119222,1.745329,0.018498,0.000000,0
6.120223,1.745329,0.022285,0.000000,0
6.121224,1.745329,0.026072,0.000000,0
6.122224,1.745329,0.029859,0.000000,0
6.123225,1.745329,0.033646,0.000000,0
6.124225,1.745329,0.037433,0.000000,0
6.125226,1.745329,0.041220,0.000000,0
6.126227,1.745329,0.045007,0.000000,0
6.127227,1.745329,0.048794,0.000000,0
6.128228,1.745329,0.052581,0.000000,0
6.129228,1.745329,0.056368,0.000000,0
6.130229,1.745329,0.060155,0.000000,0
6.131230,1.745329,0.063942,0.000000,0
6.132230,1.745329,0.067729,0.000000,0
6.133231,1.745329,0.071516,0.000000,0
6.134231,1.745329,0.075303,0.000000,0
6.135232,1.745329,0.079090,0.000000,0
6.136233,1.745329,0.082877,0.000000,0
6.137233,1.745329,0.086664,0.000000,0
6.138234,1.745329,0.090451,0.000000,0
6.139234,1.745329,0.094238,0.000000,0
6.140235,1.745329,0.098025,0.000000,0
6.141236,1.745329,0.101812,0.000000,0
6.142236,1.745329,0.105599,0.000000,0
6.143237,1.745329,0.109386,0.000000,0
6.144237,1.745329,0.113173,0.000000,0
6.145238,1.745329,0.116960,0.000000,0
6.146239,1.745329,0.120747,0.000000,0
6.147239,1.745329,0.124534,0.000000,0
6.148240,1.745329,0.128321,0.000000,0
6.149240,1.745329,0.132108,0.000000,0
6.150241,1.745329,0.135895,0.000000,0
6.151242,1.745329,0.139682,0.000000,0
6.152242,1.745329,0.143469,0.000000,0
6.153243,1.745329,0.147256,0.000000,0
6.154243,1.745329,0.151043,0.000000,0
6.155244,1.745329,0.154788,0.000000,0
6.156245,1.745329,0.158438,0.000000,0
6.157245,1.745329,0.161994,0.000000,0
6.158246,1.745329,0.165454,0.000000,0
6.159246,1.745329,0.168820,0.000000,0
6.160247,1.745329,0.172091,0.000000,0
6.161247,1.745329,0.175268,0.000000,0
6.162248,1.745329,0.178349,0.000000,0
6.163249,1.745329,0.181335,0.000000,0
6.164249,1.745329,0.184227,0.000000,0
6.165250,1.745329,0.187024,0.000000,0
6.166250,1.745329,0.189726,0.000000,0
6.167251,1.745329,0.192334,0.000000,0
6.168252,1.745329,0.194846,0.000000,0
6.169252,1.745329,0.197264,0.000000,0
6.170253,1.745329,0.199587,0.000000,0
6.171253,1.745329,0.201815,0.000000,0
6.172254,1.745329,0.203948,0.000000,0
6.173255,1.745329,0.205987,0.000000,0
6.174255,1.745329,0.207930,0.000000,0
6.175256,1.745329,0.209779,0.000000,0
6.176256,1.745329,0.211533,0.000000,0
6.177257,1.745329,0.213192,0.000000,0
6.178258,1.745329,0.214757,0.000000,0
6.179258,1.745329,0.216226,0.000000,0
6.180259,1.745329,0.217601,0.000000,0
6.181259,1.745329,0.218881,0.000000,0
6.182260,1.745329,0.220066,0.000000,0
6.183261,1.745329,0.221157,0.000000,0
6.184261,1.745329,0.222152,0.000000,0
6.185262,1.745329,0.223053,0.000000,0
