Time,cmd_seq,cmd_sec,cmd_nsec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_nsec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_nsec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_nsec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_nsec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_sec,sim_nsec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,sim_contact_state_a,sim_contact_state_b,sim_contact_state_c,sim_contact_state_d,power_seq,power_sec,power_nsec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11,dst_lf,dst_rf,dst_rr,dst_lr,camera_dist,camera_yaw
6.972,24,6,971000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6970,6,971000000,1.82906,0.457399,0.000976983,0.000845928,-0.604591,4.5095,1.57984,0.0819489,0.0007191,0.000568698,2.01237,6.48108,1.57793,-0.0725433,-0.00111397,-0.000932329,-7.49855,-2.68659,1.82161,-0.451208,-0.0011197,-0.000623843,-5.73666,0.717345,6970,6,971000000,0.00178527,4.31576e-06,0.000197267,0.999998,-0.000119916,-1.01744e-05,8.27852e-05,-7.77744e-05,0.0350183,9.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,971000000,-0.0203005,-0.000638173,0.248154,0.00178527,4.31576e-06,0.000197267,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.974,25,6,972000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6971,6,972000000,1.82906,0.4574,0.00097593,0.000845627,-0.604677,4.50943,1.57984,0.0819496,0.000719428,0.000569734,2.01231,6.48103,1.57793,-0.0725443,-0.00111968,-0.00093215,-7.49844,-2.68651,1.82161,-0.451209,-0.00112128,-0.000623962,-5.73655,0.717401,6971,6,972000000,0.00178521,4.31048e-06,0.000197309,0.999998,-0.000119882,-1.03986e-05,8.27831e-05,-7.8404e-05,0.0350174,9.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,972999999,-0.0203005,-0.000638118,0.248154,0.00178515,4.30508e-06,0.00019735,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.974,26,6,974000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6972,6,972999999,1.82906,0.4574,0.000974668,0.00084537,-0.604762,4.50935,1.57984,0.0819502,0.000719767,0.000570786,2.01224,6.48097,1.57793,-0.0725453,-0.00112558,-0.000932078,-7.49833,-2.68642,1.82161,-0.45121,-0.00112336,-0.000624022,-5.73645,0.717457,6972,6,972999999,0.00178515,4.30508e-06,0.00019735,0.999998,-0.000119849,-1.06256e-05,8.27807e-05,-7.90558e-05,0.0350166,9.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,972999999,-0.0203005,-0.000638118,0.248154,0.00178515,4.30508e-06,0.00019735,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.975,27,6,974000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6973,6,974000000,1.82906,0.457401,0.000973202,0.000845155,-0.604847,4.50928,1.57984,0.0819509,0.000720117,0.000571852,2.01218,6.48092,1.57793,-0.0725464,-0.00113162,-0.000932119,-7.49821,-2.68634,1.82161,-0.451211,-0.00112592,-0.000624024,-5.73634,0.717514,6973,6,974000000,0.00178509,4.29956e-06,0.000197391,0.999998,-0.000119817,-1.08553e-05,8.27782e-05,-7.97288e-05,0.0350157,9.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,974000000,-0.0203005,-0.000638091,0.248154,0.00178509,4.29956e-06,0.000197391,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.976,28,6,975000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6974,6,975000000,1.82906,0.457402,0.000971539,0.000844982,-0.604932,4.5092,1.57984,0.0819515,0.00072048,0.000572931,2.01211,6.48087,1.57793,-0.0725474,-0.00113777,-0.000932281,-7.4981,-2.68625,1.82161,-0.451212,-0.00112896,-0.000623968,-5.73624,0.71757,6974,6,975000000,0.00178503,4.29393e-06,0.000197433,0.999998,-0.000119788,-1.10876e-05,8.27755e-05,-8.0422e-05,0.035015,9.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,975000000,-0.0203005,-0.000638063,0.248154,0.00178503,4.29393e-06,0.000197433,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.977,29,6,976000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6975,6,976000000,1.82906,0.457403,0.000969686,0.000844852,-0.605016,4.50913,1.57984,0.0819522,0.000720854,0.000574021,2.01205,6.48081,1.57793,-0.0725484,-0.00114399,-0.000932568,-7.49799,-2.68617,1.82161,-0.451213,-0.00113246,-0.000623856,-5.73613,0.717626,6975,6,976000000,0.00178497,4.28819e-06,0.000197474,0.999998,-0.000119759,-1.13225e-05,8.27727e-05,-8.11341e-05,0.0350142,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,976000000,-0.0203005,-0.000638035,0.248154,0.00178497,4.28819e-06,0.000197474,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.979,30,6,977000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6976,6,977000000,1.82906,0.457404,0.000967649,0.000844764,-0.605099,4.50905,1.57984,0.0819528,0.000721241,0.000575122,2.01198,6.48076,1.57793,-0.0725495,-0.00115023,-0.000932988,-7.49787,-2.68609,1.82161,-0.451214,-0.0011364,-0.000623689,-5.73602,0.717681,6976,6,977000000,0.00178491,4.28232e-06,0.000197515,0.999998,-0.000119733,-1.15599e-05,8.27696e-05,-8.1864e-05,0.0350134,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,977999999,-0.0203005,-0.00063798,0.248154,0.00178485,4.27634e-06,0.000197557,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.979,31,6,979000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6977,6,977999999,1.82906,0.457405,0.000965435,0.000844718,-0.605182,4.50897,1.57984,0.0819535,0.00072164,0.000576233,2.01191,6.4807,1.57793,-0.0725505,-0.00115646,-0.000933546,-7.49776,-2.686,1.82161,-0.451214,-0.00114077,-0.000623465,-5.73591,0.717737,6977,6,977999999,0.00178485,4.27634e-06,0.000197557,0.999998,-0.000119709,-1.17998e-05,8.27664e-05,-8.26103e-05,0.0350127,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,979000000,-0.0203005,-0.000637953,0.248154,0.00178479,4.27023e-06,0.000197598,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.98,32,6,979000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6978,6,979000000,1.82906,0.457406,0.000963051,0.000844713,-0.605265,4.5089,1.57984,0.0819541,0.000722053,0.000577353,2.01185,6.48065,1.57793,-0.0725516,-0.00116265,-0.000934249,-7.49764,-2.68591,1.82161,-0.451215,-0.00114554,-0.000623188,-5.7358,0.717793,6978,6,979000000,0.00178479,4.27023e-06,0.000197598,0.999998,-0.000119686,-1.2042e-05,8.27629e-05,-8.33714e-05,0.035012,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,979000000,-0.0203005,-0.000637953,0.248154,0.00178479,4.27023e-06,0.000197598,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.982,33,6,980000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6979,6,980000000,1.82906,0.457407,0.000960503,0.000844749,-0.605347,4.50882,1.57984,0.0819548,0.000722479,0.00057848,2.01178,6.4806,1.57793,-0.0725526,-0.00116874,-0.000935103,-7.49753,-2.68583,1.82161,-0.451216,-0.0011507,-0.000622857,-5.73568,0.717848,6979,6,980000000,0.00178473,4.264e-06,0.00019764,0.999998,-0.000119666,-1.22864e-05,8.27593e-05,-8.4146e-05,0.0350113,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,980999999,-0.0203005,-0.000637898,0.248153,0.00178467,4.25765e-06,0.000197681,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.982,34,6,982000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6980,6,980999999,1.82906,0.457408,0.000957797,0.000844825,-0.605428,4.50875,1.57984,0.0819554,0.000722919,0.000579613,2.01172,6.48054,1.57793,-0.0725537,-0.0011747,-0.000936113,-7.49741,-2.68574,1.82161,-0.451217,-0.00115623,-0.000622475,-5.73557,0.717904,6980,6,980999999,0.00178467,4.25765e-06,0.000197681,0.999998,-0.000119647,-1.25328e-05,8.27555e-05,-8.49323e-05,0.0350107,9.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,980999999,-0.0203005,-0.000637898,0.248153,0.00178467,4.25765e-06,0.000197681,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.983,35,6,982000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6981,6,982000000,1.82906,0.457409,0.000954942,0.000844941,-0.605509,4.50867,1.57984,0.0819561,0.000723373,0.000580753,2.01165,6.48049,1.57793,-0.0725547,-0.0011805,-0.000937286,-7.49729,-2.68566,1.82161,-0.451218,-0.0011621,-0.00062204,-5.73545,0.717959,6981,6,982000000,0.00178461,4.25117e-06,0.000197722,0.999998,-0.000119631,-1.27812e-05,8.27515e-05,-8.57286e-05,0.03501,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,982000000,-0.0203005,-0.00063787,0.248153,0.00178461,4.25117e-06,0.000197722,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.984,36,6,983000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6982,6,983000000,1.82906,0.457409,0.000951943,0.000845095,-0.60559,4.50859,1.57984,0.0819567,0.000723841,0.000581898,2.01159,6.48043,1.57793,-0.0725558,-0.00118608,-0.000938626,-7.49718,-2.68557,1.82161,-0.451219,-0.00116831,-0.000621556,-5.73534,0.718014,6982,6,983000000,0.00178455,4.24457e-06,0.000197764,0.999998,-0.000119617,-1.30312e-05,8.27473e-05,-8.6533e-05,0.0350094,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,983000000,-0.0203005,-0.000637842,0.248153,0.00178455,4.24457e-06,0.000197764,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.985,37,6,984000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6983,6,984000000,1.82906,0.45741,0.000948806,0.000845288,-0.605669,4.50852,1.57984,0.0819574,0.000724324,0.000583047,2.01152,6.48038,1.57793,-0.0725569,-0.00119142,-0.00094014,-7.49706,-2.68548,1.82161,-0.45122,-0.00117482,-0.000621023,-5.73522,0.718069,6983,6,984000000,0.00178449,4.23784e-06,0.000197805,0.999998,-0.000119606,-1.32827e-05,8.27429e-05,-8.73435e-05,0.0350088,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,984000000,-0.0203005,-0.000637815,0.248153,0.00178449,4.23784e-06,0.000197805,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.987,38,6,985000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6984,6,985000000,1.82906,0.457411,0.000945539,0.000845517,-0.605749,4.50844,1.57984,0.081958,0.000724822,0.000584199,2.01145,6.48033,1.57793,-0.0725579,-0.00119647,-0.000941831,-7.49694,-2.6854,1.82161,-0.451221,-0.00118161,-0.000620442,-5.7351,0.718124,6984,6,985000000,0.00178443,4.23099e-06,0.000197846,0.999998,-0.000119598,-1.35355e-05,8.27383e-05,-8.81582e-05,0.0350083,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,985999999,-0.0203005,-0.00063776,0.248153,0.00178437,4.22401e-06,0.000197888,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.987,39,6,987000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6985,6,985999999,1.82906,0.457412,0.000942148,0.000845784,-0.605828,4.50836,1.57984,0.0819587,0.000725336,0.000585355,2.01139,6.48027,1.57793,-0.072559,-0.0012012,-0.000943705,-7.49683,-2.68531,1.82161,-0.451222,-0.00118867,-0.000619815,-5.73498,0.718178,6985,6,985999999,0.00178437,4.22401e-06,0.000197888,0.999998,-0.000119592,-1.37894e-05,8.27336e-05,-8.89748e-05,0.0350077,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,985999999,-0.0203005,-0.00063776,0.248153,0.00178437,4.22401e-06,0.000197888,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.988,40,6,987000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6986,6,987000000,1.82906,0.457413,0.000938639,0.000846085,-0.605906,4.50829,1.57984,0.0819593,0.000725865,0.000586513,2.01132,6.48022,1.57793,-0.0725601,-0.00120557,-0.000945766,-7.49671,-2.68522,1.82161,-0.451222,-0.00119597,-0.000619143,-5.73486,0.718233,6986,6,987000000,0.00178431,4.2169e-06,0.000197929,0.999998,-0.000119588,-1.4044e-05,8.27286e-05,-8.97911e-05,0.0350072,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,987000000,-0.0203005,-0.000637732,0.248153,0.00178431,4.2169e-06,0.000197929,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.99,41,6,988000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6987,6,988000000,1.82906,0.457414,0.000935018,0.000846422,-0.605984,4.50821,1.57984,0.08196,0.000726409,0.000587674,2.01125,6.48016,1.57793,-0.0725612,-0.00120954,-0.000948017,-7.4966,-2.68513,1.82161,-0.451223,-0.00120348,-0.000618427,-5.73474,0.718287,6987,6,988000000,0.00178425,4.20967e-06,0.00019797,0.999998,-0.000119588,-1.42992e-05,8.27235e-05,-9.06046e-05,0.0350067,9.80993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,988999999,-0.0203005,-0.000637677,0.248153,0.00178419,4.2023e-06,0.000198012,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.99,42,6,990000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6988,6,988999999,1.82906,0.457415,0.000931291,0.000846792,-0.606061,4.50813,1.57984,0.0819606,0.000726969,0.000588835,2.01119,6.48011,1.57793,-0.0725623,-0.00121308,-0.000950462,-7.49648,-2.68504,1.82161,-0.451224,-0.00121119,-0.000617668,-5.73462,0.718342,6988,6,988999999,0.00178419,4.2023e-06,0.000198012,0.999998,-0.000119591,-1.45547e-05,8.27181e-05,-9.1413e-05,0.0350063,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,988999999,-0.0203005,-0.000637677,0.248153,0.00178419,4.2023e-06,0.000198012,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.991,43,6,990000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6989,6,990000000,1.82906,0.457416,0.000927466,0.000847194,-0.606138,4.50806,1.57984,0.0819613,0.000727546,0.000589998,2.01112,6.48005,1.57793,-0.0725633,-0.00121616,-0.000953105,-7.49637,-2.68495,1.82161,-0.451225,-0.00121907,-0.000616869,-5.7345,0.718396,6989,6,990000000,0.00178413,4.19481e-06,0.000198053,0.999998,-0.000119597,-1.48101e-05,8.27127e-05,-9.22138e-05,0.0350059,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,990000000,-0.0203005,-0.00063765,0.248153,0.00178413,4.19481e-06,0.000198053,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.992,44,6,991000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6990,6,991000000,1.82906,0.457417,0.000923547,0.000847628,-0.606214,4.50798,1.57984,0.081962,0.000728139,0.000591162,2.01106,6.48,1.57793,-0.0725644,-0.00121873,-0.000955947,-7.49625,-2.68486,1.82161,-0.451226,-0.00122709,-0.000616029,-5.73437,0.71845,6990,6,991000000,0.00178407,4.1872e-06,0.000198094,0.999998,-0.000119606,-1.50652e-05,8.2707e-05,-9.30042e-05,0.0350055,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,991000000,-0.0203005,-0.000637622,0.248153,0.00178407,4.1872e-06,0.000198094,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.993,45,6,992000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6991,6,992000000,1.82906,0.457417,0.000919541,0.000848092,-0.60629,4.5079,1.57984,0.0819626,0.000728748,0.000592326,2.01099,6.47994,1.57793,-0.0725655,-0.00122077,-0.000958991,-7.49614,-2.68477,1.82161,-0.451227,-0.00123524,-0.000615151,-5.73425,0.718503,6991,6,992000000,0.00178401,4.17945e-06,0.000198136,0.999998,-0.000119618,-1.53196e-05,8.27012e-05,-9.37816e-05,0.0350051,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,992000000,-0.0203005,-0.000637595,0.248153,0.00178401,4.17945e-06,0.000198136,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.995,46,6,993000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6992,6,993000000,1.82906,0.457418,0.000915453,0.000848585,-0.606365,4.50783,1.57984,0.0819633,0.000729373,0.00059349,2.01092,6.47988,1.57793,-0.0725666,-0.00122225,-0.000962239,-7.49603,-2.68467,1.82161,-0.451228,-0.00124348,-0.000614236,-5.73412,0.718557,6992,6,993000000,0.00178395,4.17158e-06,0.000198177,0.999998,-0.000119634,-1.5573e-05,8.26952e-05,-9.45433e-05,0.0350047,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,993999999,-0.0203006,-0.000637539,0.248153,0.00178389,4.16358e-06,0.000198218,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.995,47,6,995000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6993,6,993999999,1.82906,0.457419,0.000911289,0.000849106,-0.60644,4.50775,1.57984,0.0819639,0.000730015,0.000594655,2.01086,6.47983,1.57793,-0.0725677,-0.00122314,-0.00096569,-7.49591,-2.68458,1.82161,-0.451229,-0.00125181,-0.000613285,-5.73399,0.718611,6993,6,993999999,0.00178389,4.16358e-06,0.000198218,0.999998,-0.000119653,-1.5825e-05,8.26891e-05,-9.52866e-05,0.0350044,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,993999999,-0.0203006,-0.000637539,0.248153,0.00178389,4.16358e-06,0.000198218,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.996,48,6,995000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6994,6,995000000,1.82906,0.45742,0.000907054,0.000849654,-0.606514,4.50767,1.57984,0.0819646,0.000730674,0.000595818,2.01079,6.47977,1.57793,-0.0725688,-0.00122341,-0.000969347,-7.4958,-2.68449,1.82161,-0.45123,-0.00126018,-0.0006123,-5.73386,0.718664,6994,6,995000000,0.00178383,4.15546e-06,0.00019826,0.999998,-0.000119676,-1.60753e-05,8.26828e-05,-9.60087e-05,0.0350041,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,995000000,-0.0203006,-0.000637512,0.248153,0.00178383,4.15546e-06,0.00019826,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6.998,49,6,996000000,1.85747,0.47911,0,0,1.60467,0.129147,0,0,1.60467,-0.129147,0,0,1.85747,-0.47911,0,0,6995,6,996000000,1.82906,0.457421,0.000902755,0.000850228,-0.606588,4.50759,1.57984,0.0819653,0.000731349,0.000596981,2.01072,6.47972,1.57793,-0.0725699,-0.00122304,-0.000973208,-7.49569,-2.68439,1.82161,-0.451231,-0.00126858,-0.000611282,-5.73374,0.718717,6995,6,996000000,0.00178377,4.14721e-06,0.000198301,0.999998,-0.000119703,-1.63236e-05,8.26764e-05,-9.67068e-05,0.0350038,9.80992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,996999999,-0.0203006,-0.000637457,0.248153,0.00178371,4.13884e-06,0.000198342,0.999998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
