C.x,C.y,C.z,v.x,v.y,v.z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_orien_w,imu_orien_x,imu_orien_y,imu_orien_z,state_theta_a,state_beta_a,state_theta_b,state_beta_b_original_define,state_beta_b,state_theta_c,state_beta_c_original_define,state_beta_c,state_theta_d,state_beta_d
0.754777,2.00422,0.114684,0.00116265,0.000546348,-0.002181864,-0.001279908,0.000868116,-0.000265146,3.12E-12,0.00330111,0.000737073,0.999992,2.11E-06,-0.00360409,0.0014299,0.518060973,-1.888065,0.379385973,-1.41013,1.41013,0.402290973,3.149155,-3.149155,0.405365973,1.75376
0.75478,2.00423,0.114671,0.00115631,0.000550622,-0.002183259,-0.001275099,0.00085571,-0.000286321,3.20E-12,0.00332771,0.000736613,0.999993,2.09E-06,-0.00359578,0.00143174,0.517230973,-1.888065,0.379075973,-1.41013,1.41013,0.401895973,3.14915,-3.14915,0.404960973,1.753765
0.754783,2.00423,0.114659,0.00115,0.000554841,-0.002184724,-0.001270792,0.000844621,-0.000297503,3.28E-12,0.00335408,0.000736163,0.999993,2.07E-06,-0.00358739,0.00143358,0.516395973,-1.88806,0.378755973,-1.41013,1.41013,0.401500973,3.149155,-3.149155,0.404550973,1.753765
0.754786,2.00423,0.114646,0.0011437,0.000559011,-0.002186259,-0.001267108,0.000834714,-0.000308691,3.36E-12,0.00338021,0.000735722,0.999993,2.05E-06,-0.00357894,0.00143542,0.515560973,-1.888065,0.378445973,-1.41013,1.41013,0.401100973,3.149155,-3.149155,0.404145973,1.75376
0.754789,2.00423,0.114633,0.001137419,0.000563135,-0.002187854,-0.00126385,0.000825865,-0.000319886,3.44E-12,0.00340615,0.000735287,0.999993,2.03E-06,-0.00357042,0.00143726,0.514730973,-1.888065,0.378135973,-1.41013,1.41013,0.400700973,3.149155,-3.149155,0.403735973,1.75376
0.754792,2.00424,0.11462,0.001131149,0.00056722,-0.00218949,-0.001261216,0.000817964,-0.000331087,3.52E-12,0.00343191,0.000734856,0.999993,2.01E-06,-0.00356184,0.0014391,0.513890973,-1.888065,0.377825973,-1.41013,1.41013,0.400305973,3.14915,-3.14915,0.403325973,1.75376
0.754795,2.00424,0.114608,0.001124898,0.000571271,-0.002191176,-0.001259104,0.000810912,-0.000342293,3.60E-12,0.00345751,0.000734429,0.999993,2.00E-06,-0.0035532,0.00144094,0.513060973,-1.888065,0.377515973,-1.41013,1.41013,0.399910973,3.149155,-3.149155,0.402915973,1.75376
0.754798,2.00424,0.114595,0.001118648,0.00057529,-0.002192892,-0.001257218,0.000804619,-0.000343506,3.68E-12,0.00348297,0.000734003,0.999993,1.98E-06,-0.00354449,0.00144277,0.512230973,-1.888065,0.377205973,-1.41013,1.41013,0.399510973,3.149155,-3.149155,0.402505973,1.75376
0.754801,2.00425,0.114582,0.001112417,0.000579281,-0.002194648,-0.001255855,0.000799005,-0.000354724,3.77E-12,0.00350829,0.000733577,0.999993,1.96E-06,-0.00353572,0.0014446,0.511390973,-1.888065,0.376895973,-1.41013,1.41013,0.399110973,3.149155,-3.149155,0.402095973,1.75376
0.754804,2.00425,0.114569,0.001106176,0.000583248,-0.002196434,-0.001254916,0.000794,-0.000355948,3.85E-12,0.00353351,0.000733152,0.999993,1.94E-06,-0.00352689,0.00144644,0.510560973,-1.888065,0.376575973,-1.41013,1.41013,0.398710973,3.149155,-3.149155,0.401685973,1.75376
0.754807,2.00425,0.114556,0.001099946,0.000587191,-0.00219825,-0.001254002,0.000789537,-0.000367178,3.93E-12,0.00355862,0.000732726,0.999993,1.92E-06,-0.00351799,0.00144827,0.509725973,-1.88806,0.376265973,-1.41013,1.41013,0.398315973,3.14915,-3.14915,0.401275973,1.75376
0.754809,2.00425,0.114543,0.001093726,0.000591115,-0.002200076,-0.001253612,0.00078556,-0.000368413,4.02E-12,0.00358364,0.000732299,0.999993,1.90E-06,-0.00350903,0.0014501,0.508890973,-1.888065,0.375955973,-1.41013,1.41013,0.397920973,3.149155,-3.149155,0.400865973,1.75376
0.754812,2.00426,0.114531,0.001087496,0.000595021,-0.002201933,-0.001253344,0.000782017,-0.000369654,4.10E-12,0.00360859,0.00073187,0.999993,1.88E-06,-0.00350001,0.00145193,0.508060973,-1.888065,0.375645973,-1.41013,1.41013,0.397520973,3.149155,-3.149155,0.400455973,1.75376
0.754815,2.00426,0.114518,0.001081276,0.000598911,-0.002203799,-0.0012535,0.00077886,-0.000380899,4.19E-12,0.00363347,0.000731439,0.999993,1.86E-06,-0.00349093,0.00145376,0.507220973,-1.888065,0.375335973,-1.41013,1.41013,0.397120973,3.149155,-3.149155,0.400045973,1.75376
0.754818,2.00426,0.114505,0.001075046,0.000602787,-0.002205686,-0.001253581,0.000776049,-0.000382151,4.27E-12,0.00365829,0.000731005,0.999993,1.84E-06,-0.00348178,0.00145559,0.506390973,-1.888065,0.375025973,-1.41013,1.41013,0.396725973,3.14915,-3.14915,0.399635973,1.75376
0.75482,2.00427,0.114492,0.001068817,0.000606651,-0.002207592,-0.001254182,0.000773546,-0.000383406,4.36E-12,0.00368306,0.000730569,0.999993,1.82E-06,-0.00347258,0.00145741,0.505560973,-1.888065,0.374715973,-1.41013,1.41013,0.396330973,3.149155,-3.149155,0.399230973,1.753765
0.754823,2.00427,0.114479,0.001062588,0.000610504,-0.002209499,-0.00125471,0.000771319,-0.000384668,4.45E-12,0.00370778,0.00073013,0.999993,1.80E-06,-0.00346331,0.00145924,0.504720973,-1.888065,0.374395973,-1.41013,1.41013,0.395930973,3.149155,-3.149155,0.398825973,1.75376
0.754826,2.00427,0.114466,0.001056359,0.000614347,-0.002211426,-0.00125556,0.000769335,-0.000385934,4.54E-12,0.00373247,0.000729687,0.999993,1.78E-06,-0.00345398,0.00146106,0.503890973,-1.888065,0.374085973,-1.41013,1.41013,0.395530973,3.149155,-3.149155,0.398415973,1.75376
0.754828,2.00428,0.114453,0.00105012,0.000618262,-0.002213363,-0.001255837,0.000783929,-0.000387206,4.63E-12,0.00375708,0.000729557,0.999993,1.76E-06,-0.00344458,0.00146289,0.503055973,-1.88806,0.373775973,-1.41013,1.41013,0.395135973,3.14915,-3.14915,0.398005973,1.75376
0.754831,2.00428,0.11444,0.001043872,0.000622217,-0.00221531,-0.001257333,0.000791705,-0.000388482,4.72E-12,0.00378166,0.000729614,0.999993,1.74E-06,-0.00343513,0.00146471,0.502220973,-1.888065,0.373465973,-1.41013,1.41013,0.394735973,3.14915,-3.14915,0.397595973,1.75376
0.754833,2.00428,0.114427,0.001037625,0.000626168,-0.002217267,-0.001258755,0.000791018,-0.000389763,4.81E-12,0.00380621,0.000729698,0.999993,1.72E-06,-0.00342561,0.00146653,0.501390973,-1.888065,0.373155973,-1.41013,1.41013,0.394340973,3.149155,-3.149155,0.397185973,1.75376
0.754836,2.00429,0.114414,0.001031367,0.000630116,-0.002219224,-0.001260296,0.000790266,-0.000391048,4.91E-12,0.00383076,0.000729802,0.999993,1.70E-06,-0.00341604,0.00146836,0.500550973,-1.888065,0.372845973,-1.41013,1.41013,0.393940973,3.149155,-3.149155,0.396775973,1.75376
0.754838,2.00429,0.114401,0.00102511,0.00063406,-0.002221191,-0.001261764,0.000789594,-0.000392338,5.00E-12,0.0038553,0.000729924,0.999993,1.68E-06,-0.0034064,0.00147018,0.499720973,-1.888065,0.372535973,-1.41013,1.41013,0.393540973,3.149155,-3.149155,0.396365973,1.75376
0.754841,2.00429,0.114388,0.001018834,0.000638002,-0.002223158,-0.001263155,0.000789017,-0.000393633,5.10E-12,0.00387983,0.00073006,0.999993,1.66E-06,-0.0033967,0.00147201,0.498890973,-1.888065,0.372215973,-1.41013,1.41013,0.393145973,3.14915,-3.14915,0.395955973,1.75376
0.754843,2.0043,0.114375,0.001012557,0.000641941,-0.002225136,-0.001264769,0.000788523,-0.000394932,5.19E-12,0.00390435,0.000730208,0.999993,1.64E-06,-0.00338694,0.00147383,0.498050973,-1.888065,0.371905973,-1.41013,1.41013,0.392750973,3.149155,-3.149155,0.395545973,1.75376
0.754846,2.0043,0.114362,0.001006271,0.000645878,-0.002227113,-0.001266405,0.000788105,-0.000396235,5.29E-12,0.00392888,0.000730365,0.999993,1.62E-06,-0.00337712,0.00147566,0.497220973,-1.888065,0.371595973,-1.41013,1.41013,0.392350973,3.149155,-3.149155,0.395135973,1.75376
0.754848,2.0043,0.114349,0.000999976,0.000649813,-0.0022291,-0.001267968,0.000787751,-0.000397544,5.39E-12,0.0039534,0.00073053,0.999993,1.60E-06,-0.00336723,0.00147749,0.496385973,-1.88806,0.371285973,-1.41013,1.41013,0.391950973,3.149155,-3.149155,0.394725973,1.75376
0.75485,2.00431,0.114336,0.00099368,0.000653746,-0.002231088,-0.00126975,0.000787452,-0.000398855,5.49E-12,0.00397793,0.0007307,0.999993,1.58E-06,-0.00335729,0.00147931,0.495550973,-1.888065,0.370975973,-1.41013,1.41013,0.391555973,3.14915,-3.14915,0.394315973,1.75376
0.754853,2.00431,0.114323,0.000987365,0.000657678,-0.002233076,-0.001271459,0.000787203,-0.000400172,5.59E-12,0.00400246,0.000730876,0.999993,1.56E-06,-0.00334728,0.00148114,0.494720973,-1.888065,0.370665973,-1.41013,1.41013,0.391160973,3.149155,-3.149155,0.393905973,1.75376
0.754855,2.00431,0.11431,0.000981049,0.000661609,-0.002235073,-0.00127319,0.000786995,-0.000401492,5.69E-12,0.004027,0.000731055,0.999993,1.54E-06,-0.00333721,0.00148297,0.493880973,-1.888065,0.370355973,-1.41013,1.41013,0.390760973,3.149155,-3.149155,0.393500973,1.753765
0.754857,2.00432,0.114297,0.00097472,0.000665541,-0.002237071,-0.00127524,0.000786824,-0.000402816,5.79E-12,0.00405155,0.000731237,0.999993,1.51E-06,-0.00332709,0.0014848,0.493050973,-1.888065,0.370040973,-1.410125,1.410125,0.390360973,3.149155,-3.149155,0.393095973,1.75376
0.754859,2.00432,0.114284,0.000968384,0.00066947,-0.002239069,-0.001276921,0.000786683,-0.000404145,5.90E-12,0.0040761,0.000731421,0.999993,1.49E-06,-0.00331689,0.00148662,0.492220973,-1.888065,0.369725973,-1.41013,1.41013,0.389965973,3.14915,-3.14915,0.392685973,1.75376
0.754861,2.00432,0.114271,0.000962038,0.000673399,-0.002241067,-0.001278821,0.000786568,-0.000405477,6.01E-12,0.00410066,0.000731606,0.999993,1.47E-06,-0.00330664,0.00148845,0.491380973,-1.888065,0.369415973,-1.41013,1.41013,0.389565973,3.14915,-3.14915,0.392275973,1.75376
0.754864,2.00433,0.114258,0.000955683,0.000677328,-0.002243075,-0.001280743,0.000786477,-0.000406813,6.11E-12,0.00412523,0.000731793,0.999993,1.45E-06,-0.00329633,0.00149028,0.490550973,-1.888065,0.369105973,-1.41013,1.41013,0.389170973,3.149155,-3.149155,0.391865973,1.75376
0.754866,2.00433,0.114245,0.000949318,0.000681257,-0.002245073,-0.001282789,0.000786406,-0.000408152,6.22E-12,0.00414982,0.000731979,0.999993,1.43E-06,-0.00328596,0.00149211,0.489715973,-1.88806,0.368795973,-1.41013,1.41013,0.388770973,3.149155,-3.149155,0.391455973,1.75376
0.754868,2.00433,0.114232,0.001020296,0.000557321,-0.002204993,0.014188151,-0.024786301,0.008010824,4.86E-12,0.00317845,0.000712557,0.999994,1.41E-06,-0.00327801,0.00149389,0.488880973,-1.888065,0.368485973,-1.41013,1.41013,0.388370973,3.149155,-3.149155,0.391045973,1.75376
0.754871,2.00434,0.114219,0.000998321,0.000532654,-0.002212043,-0.004401548,-0.004932822,-0.001410155,4.35E-12,0.00304744,0.000712667,0.999994,1.39E-06,-0.00327039,0.00149568,0.488050973,-1.888065,0.368175973,-1.41013,1.41013,0.387975973,3.14915,-3.14915,0.390635973,1.75376
0.754873,2.00434,0.114206,0.000988522,0.000525716,-0.002217064,-0.001966613,-0.001386884,-0.001011121,4.01E-12,0.00301177,0.000711734,0.999994,1.38E-06,-0.00326286,0.00149745,0.487210973,-1.888065,0.367865973,-1.41013,1.41013,0.387580973,3.149155,-3.149155,0.390225973,1.75376
0.754875,2.00434,0.114193,0.000982279,0.000522185,-0.002221299,-0.001256658,-0.00070552,-0.000852077,3.73E-12,0.00299408,0.000710693,0.999994,1.36E-06,-0.00325538,0.00149923,0.486380973,-1.888065,0.367545973,-1.41013,1.41013,0.387180973,3.149155,-3.149155,0.389815973,1.75376
0.754877,2.00434,0.114182,0.000979164,0.000834146,-0.001917185,-0.000634794,0.062392918,0.060816302,5.87E-12,0.00508307,0.0007343,0.999994,1.33E-06,-0.00324267,0.00150107,0.485550973,-1.888065,0.367235973,-1.41013,1.41013,0.386780973,3.149155,-3.149155,0.389405973,1.75376
0.75488,2.00435,0.11417,0.001056162,0.000868653,-0.001903666,0.015388545,0.006901927,0.002704646,7.29E-12,0.0052169,0.000723248,0.999994,1.31E-06,-0.00322963,0.00150288,0.484710973,-1.888065,0.366925973,-1.41013,1.41013,0.386385973,3.14915,-3.14915,0.388995973,1.75376
0.754883,2.00435,0.114159,0.001101379,0.000959106,-0.001818853,0.009032405,0.018091176,0.016952805,9.44E-12,0.00582434,0.000724316,0.999994,1.28E-06,-0.00321507,0.00150469,0.483880973,-1.888065,0.366615973,-1.41013,1.41013,0.385990973,3.149155,-3.149155,0.388585973,1.75376
0.754893,2.00436,0.114146,0.002522779,0.001111757,-0.002191927,0.284266561,0.030530907,-0.074619227,1.24E-11,0.00645697,0.000732918,0.999994,1.25E-06,-0.00319892,0.00150652,0.483050973,-1.888065,0.366305973,-1.41013,1.41013,0.385590973,3.149155,-3.149155,0.388175973,1.75376
0.75491,2.00437,0.114133,0.004034118,0.001122969,-0.002229166,0.302253201,0.002244914,-0.007461254,1.51E-11,0.00647706,0.000727058,0.999994,1.22E-06,-0.00318273,0.00150834,0.482210973,-1.888065,0.365995973,-1.41013,1.41013,0.385190973,3.149155,-3.149155,0.387770973,1.753765
0.754935,2.00437,0.114121,0.005419488,0.001108831,-0.002174969,0.277059684,-0.002826155,0.010816743,1.72E-11,0.00643385,0.00070987,0.999994,1.19E-06,-0.00316665,0.00151011,0.481380973,-1.888065,0.365685973,-1.41013,1.41013,0.384795973,3.14915,-3.14915,0.387365973,1.75376
0.754961,2.00438,0.114109,0.005824059,0.001143352,-0.002052374,0.080898349,0.006908103,0.024484679,1.95E-11,0.00665924,0.000637618,0.999994,1.16E-06,-0.00315,0.00151171,0.480540973,-1.888065,0.365365973,-1.41013,1.41013,0.384395973,3.14915,-3.14915,0.386955973,1.75376
0.754988,2.00438,0.114097,0.005935904,0.001145187,-0.001973328,0.0223554,0.000371987,0.015772622,2.12E-11,0.00667417,0.000610978,0.999994,1.13E-06,-0.00313331,0.00151323,0.479710973,-1.888065,0.365055973,-1.41013,1.41013,0.384000973,3.149155,-3.149155,0.386545973,1.75376
0.755016,2.00439,0.114085,0.005940455,0.001128726,-0.00192773,0.00089703,-0.003289104,0.009080601,2.24E-11,0.00659515,0.000603125,0.999994,1.10E-06,-0.00311683,0.00151474,0.478880973,-1.888065,0.364745973,-1.41013,1.41013,0.383600973,3.149155,-3.149155,0.386135973,1.75376
0.755042,2.00439,0.114074,0.005907837,0.001106958,-0.001901364,-0.006537148,-0.00435092,0.00523862,2.30E-11,0.00649401,0.000602299,0.999994,1.07E-06,-0.00310059,0.00151625,0.478040973,-1.888065,0.364435973,-1.41013,1.41013,0.383200973,3.149155,-3.149155,0.385725973,1.75376
0.755069,2.0044,0.114062,0.005866443,0.001086016,-0.001885639,-0.008292935,-0.004185117,0.003106678,2.33E-11,0.00639915,0.000603587,0.999994,1.04E-06,-0.00308459,0.00151776,0.477210973,-1.888065,0.364125973,-1.41013,1.41013,0.382805973,3.14915,-3.14915,0.385315973,1.75376
0.755096,2.00441,0.114051,0.005854558,0.001100255,-0.001843483,-0.002388651,0.002851817,0.008394706,2.41E-11,0.00653826,0.000609361,0.999994,1.01E-06,-0.00306825,0.00151928,0.476380973,-1.888065,0.363815973,-1.41013,1.41013,0.382410973,3.149155,-3.149155,0.384905973,1.75376
0.755122,2.00441,0.11404,0.005844463,0.001094778,-0.00182874,-0.002031144,-0.001091592,0.002912751,2.44E-11,0.00650989,0.00060541,0.999994,9.84E-07,-0.00305197,0.00152079,0.475540973,-1.888065,0.363505973,-1.41013,1.41013,0.382010973,3.149155,-3.149155,0.384495973,1.75376
0.755149,2.00442,0.114029,0.005828771,0.001086639,-0.001821885,-0.003152599,-0.001624321,0.001330818,2.45E-11,0.00647219,0.000603161,0.999994,9.55E-07,-0.00303579,0.0015223,0.474710973,-1.888065,0.363185973,-1.41013,1.41013,0.381610973,3.149155,-3.149155,0.384085973,1.75376
0.755175,2.00442,0.114018,0.005849579,0.001083948,-0.001811054,0.004150122,-0.000534936,0.00212892,2.44E-11,0.00639335,0.000588472,0.999994,9.26E-07,-0.00301981,0.00152377,0.473870973,-1.888065,0.362875973,-1.41013,1.41013,0.381215973,3.14915,-3.14915,0.383675973,1.75376
0.755202,2.00443,0.114007,0.005876542,0.00108403,-0.00180059,0.005381401,1.98E-05,0.002057049,2.42E-11,0.00633247,0.000576249,0.999994,8.98E-07,-0.00300398,0.00152521,0.473040973,-1.888065,0.362565973,-1.41013,1.41013,0.380820973,3.149155,-3.149155,0.383265973,1.75376
0.755229,2.00443,0.113996,0.005901844,0.001085156,-0.001792336,0.005048521,0.000228008,0.001615201,2.40E-11,0.0062884,0.000565161,0.999994,8.69E-07,-0.00298826,0.00152662,0.472210973,-1.888065,0.362255973,-1.41013,1.41013,0.380420973,3.149155,-3.149155,0.382855973,1.75376
0.755256,2.00444,0.113986,0.005923572,0.001086653,-0.00178652,0.004333372,0.000303855,0.001123372,2.39E-11,0.00625653,0.000555088,0.999994,8.41E-07,-0.00297262,0.00152801,0.471370973,-1.888065,0.361945973,-1.41013,1.41013,0.380020973,3.149155,-3.149155,0.382450973,1.753765
0.755283,2.00444,0.113975,0.005941647,0.001088292,-0.001782862,0.003602142,0.000330947,0.000691558,2.37E-11,0.00623367,0.000545951,0.999994,8.13E-07,-0.00295703,0.00152938,0.470540973,-1.888065,0.361635973,-1.41013,1.41013,0.379625973,3.14915,-3.14915,0.382040973,1.753765
0.75531,2.00445,0.113964,0.005956521,0.001089981,-0.001780975,0.002963289,0.000339695,0.000339759,2.36E-11,0.00621771,0.00053761,0.999995,7.86E-07,-0.00294149,0.00153072,0.469710973,-1.888065,0.361325973,-1.41013,1.41013,0.379225973,3.14915,-3.14915,0.381635973,1.75376
0.755338,2.00446,0.113953,0.005968766,0.001091668,-0.001780511,0.002436985,0.000341756,5.80E-05,2.35E-11,0.00620712,0.000529922,0.999995,7.58E-07,-0.00292597,0.00153205,0.468870973,-1.888065,0.361005973,-1.41013,1.41013,0.378830973,3.149155,-3.149155,0.381225973,1.75376
0.755365,2.00446,0.113942,0.005974879,0.001093144,-0.001781911,0.001211281,0.000297942,-0.000313805,2.35E-11,0.00620968,0.00051966,0.999995,7.30E-07,-0.00291045,0.00153335,0.468040973,-1.888065,0.360695973,-1.41013,1.41013,0.378430973,3.149155,-3.149155,0.380815973,1.75376
0.755392,2.00447,0.113932,0.005975773,0.001094336,-0.00178495,0.000166363,0.000241253,-0.000645577,2.35E-11,0.00622103,0.000508019,0.999995,7.03E-07,-0.00289489,0.00153462,0.467205973,-1.88806,0.360385973,-1.41013,1.41013,0.378030973,3.149155,-3.149155,0.380405973,1.75376
0.755419,2.00447,0.113921,0.005975452,0.001095462,-0.001788712,-7.44E-05,0.00022807,-0.000787342,2.35E-11,0.00623216,0.000497612,0.999995,6.75E-07,-0.00287931,0.00153586,0.466370973,-1.888065,0.360075973,-1.41013,1.41013,0.377635973,3.14915,-3.14915,0.379995973,1.75376
0.755447,2.00448,0.11391,0.005975059,0.001096659,-0.001792823,-9.02E-05,0.000243526,-0.0008591,2.35E-11,0.00624285,0.000488097,0.999995,6.48E-07,-0.00286371,0.00153708,0.465540973,-1.888065,0.359765973,-1.41013,1.41013,0.377240973,3.149155,-3.149155,0.379585973,1.75376
0.755474,2.00448,0.113899,0.005974706,0.001097676,-0.001797093,-8.19E-05,0.000205021,-0.000890852,2.36E-11,0.00625339,0.000480978,0.999995,6.20E-07,-0.00284807,0.00153828,0.464700973,-1.888065,0.359455973,-1.41013,1.41013,0.376840973,3.149155,-3.149155,0.379175973,1.75376
0.755501,2.00449,0.113888,0.005996745,0.001115584,-0.001783977,0.004395299,0.003584358,0.002587373,2.40E-11,0.0063705,0.000475924,0.999995,5.93E-07,-0.00283215,0.00153947,0.463870973,-1.888065,0.359145973,-1.41013,1.41013,0.376440973,3.149155,-3.149155,0.378765973,1.75376
0.755529,2.0045,0.113877,0.006017694,0.001121006,-0.001783204,0.004178332,0.001087048,0.000115606,2.42E-11,0.00637759,0.000467831,0.999995,5.65E-07,-0.0028162,0.00154064,0.463040973,-1.888065,0.358825973,-1.41013,1.41013,0.376045973,3.14915,-3.14915,0.378355973,1.75376
0.755556,2.0045,0.113866,0.006033545,0.001124023,-0.0017846,0.003156973,0.000605838,-0.00031615,2.44E-11,0.00637481,0.000460287,0.999995,5.37E-07,-0.00280027,0.00154179,0.462200973,-1.888065,0.358515973,-1.41013,1.41013,0.375650973,3.149155,-3.149155,0.377945973,1.75376
0.755584,2.00451,0.113856,0.006045748,0.001126342,-0.001786886,0.00242951,0.000466766,-0.000497896,2.45E-11,0.006373,0.000453461,0.999995,5.09E-07,-0.00278433,0.00154293,0.461370973,-1.888065,0.358205973,-1.41013,1.41013,0.375250973,3.149155,-3.149155,0.377535973,1.75376
0.755612,2.00451,0.113845,0.006055437,0.001128349,-0.001789746,0.001926152,0.000404971,-0.000609632,2.46E-11,0.00637317,0.0004472,0.999995,4.81E-07,-0.0027684,0.00154404,0.460535973,-1.88806,0.357895973,-1.41013,1.41013,0.374850973,3.149155,-3.149155,0.377125973,1.75376
0.755639,2.00452,0.113834,0.006063052,0.001129792,-0.001793045,0.001509789,0.000290467,-0.000701358,2.47E-11,0.00637528,0.000443494,0.999995,4.54E-07,-0.00275246,0.00154515,0.459700973,-1.888065,0.357585973,-1.41013,1.41013,0.374455973,3.14915,-3.14915,0.376720973,1.753765
0.755667,2.00452,0.113823,0.006069164,0.00113103,-0.001796685,0.001211623,0.000251196,-0.000763076,2.48E-11,0.00637889,0.00044025,0.999995,4.26E-07,-0.00273651,0.00154625,0.458870973,-1.888065,0.357275973,-1.41013,1.41013,0.374060973,3.149155,-3.149155,0.376315973,1.75376
0.755695,2.00453,0.113812,0.006074196,0.001132201,-0.001800588,0.000994357,0.000236231,-0.000824784,2.49E-11,0.00638371,0.000437108,0.999995,3.98E-07,-0.00272056,0.00154735,0.458030973,-1.888065,0.356965973,-1.41013,1.41013,0.373660973,3.149155,-3.149155,0.375905973,1.75376
0.755722,2.00454,0.113801,0.006078406,0.001133325,-0.001804707,0.000829479,0.00022777,-0.000866485,2.50E-11,0.00638953,0.000434041,0.999995,3.71E-07,-0.00270458,0.00154843,0.457200973,-1.888065,0.356650973,-1.410125,1.410125,0.373260973,3.149155,-3.149155,0.375495973,1.75376
0.75575,2.00454,0.11379,0.006081966,0.001134421,-0.001808981,0.000701198,0.000222201,-0.000898176,2.51E-11,0.00639615,0.000431029,0.999995,3.43E-07,-0.00268859,0.00154951,0.456370973,-1.888065,0.356335973,-1.41013,1.41013,0.372860973,3.149155,-3.149155,0.375085973,1.75376
0.755778,2.00455,0.113779,0.006080743,0.001139922,-0.001806941,-0.000258357,0.001103218,0.000370149,2.50E-11,0.00636835,0.000428062,0.999995,3.16E-07,-0.00267267,0.00155058,0.455530973,-1.888065,0.356025973,-1.41013,1.41013,0.372465973,3.14915,-3.14915,0.374675973,1.75376
0.755806,2.00455,0.113768,0.006074498,0.001148749,-0.001799485,-0.001259058,0.001767709,0.001448499,2.49E-11,0.00631137,0.000425452,0.999995,2.88E-07,-0.00265689,0.00155164,0.454700973,-1.888065,0.355715973,-1.41013,1.41013,0.372070973,3.149155,-3.149155,0.374265973,1.75376
0.755834,2.00456,0.113757,0.006067533,0.001156378,-0.001793148,-0.001404709,0.001527049,0.001226872,2.47E-11,0.00626052,0.000423174,0.999995,2.61E-07,-0.00264124,0.0015527,0.453865973,-1.88806,0.355405973,-1.41013,1.41013,0.371670973,3.149155,-3.149155,0.373855973,1.75376
0.755861,2.00456,0.113746,0.006061452,0.001162584,-0.001788867,-0.001229123,0.001244748,0.000815265,2.46E-11,0.0062206,0.000420902,0.999995,2.34E-07,-0.00262569,0.00155375,0.453030973,-1.888065,0.355095973,-1.41013,1.41013,0.371270973,3.149155,-3.149155,0.373445973,1.75376
0.755889,2.00457,0.113736,0.006056617,0.001167677,-0.001786483,-0.00097901,0.001021208,0.000443675,2.45E-11,0.00619078,0.000418559,0.999995,2.07E-07,-0.00261021,0.0015548,0.452200973,-1.888065,0.354785973,-1.41013,1.41013,0.370875973,3.14915,-3.14915,0.373035973,1.75376
0.755917,2.00458,0.113725,0.006061685,0.001172649,-0.001783353,0.001003238,0.000996147,0.000592103,2.44E-11,0.00615895,0.000414209,0.999995,1.81E-07,-0.00259482,0.00155583,0.451360973,-1.888065,0.354470973,-1.410125,1.410125,0.370480973,3.149155,-3.149155,0.372625973,1.75376
0.755944,2.00458,0.113714,0.00605196,0.001175687,-0.001785486,-0.001956815,0.000609934,-0.000459459,2.43E-11,0.00615549,0.000413634,0.999995,1.54E-07,-0.00257943,0.00155687,0.450530973,-1.888065,0.354155973,-1.41013,1.41013,0.370080973,3.149155,-3.149155,0.372215973,1.75376
0.755972,2.00459,0.113703,0.006040122,0.001177931,-0.001789569,-0.002378367,0.000452894,-0.000851012,2.44E-11,0.0061559,0.00041339,0.999995,1.28E-07,-0.00256404,0.0015579,0.449700973,-1.888065,0.353845973,-1.41013,1.41013,0.369680973,3.149155,-3.149155,0.371805973,1.75376
0.756,2.00459,0.113692,0.00602952,0.001179762,-0.001794288,-0.002133674,0.000368047,-0.000982557,2.44E-11,0.00615811,0.000412855,0.999996,1.01E-07,-0.00254864,0.00155893,0.448860973,-1.888065,0.353535973,-1.41013,1.41013,0.369285973,3.14915,-3.14915,0.371395973,1.75376
0.756027,2.0046,0.113681,0.006017182,0.001180928,-0.001799889,-0.002479138,0.00023569,-0.001154095,2.44E-11,0.00616888,0.000411324,0.999996,7.42E-08,-0.00253322,0.00155996,0.448030973,-1.888065,0.353225973,-1.41013,1.41013,0.368890973,3.149155,-3.149155,0.370990973,1.753765
0.756054,2.00461,0.11367,0.006006353,0.00118188,-0.001805689,-0.002177313,0.000191761,-0.001195626,2.45E-11,0.00617993,0.00040967,0.999996,4.75E-08,-0.00251777,0.00156099,0.447195973,-1.88806,0.352915973,-1.41013,1.41013,0.368490973,3.149155,-3.149155,0.370585973,1.75376
0.756082,2.00461,0.113659,0.005997234,0.001182766,-0.001811397,-0.001835,0.000181264,-0.00117715,2.46E-11,0.00619088,0.000408006,0.999996,2.08E-08,-0.00250229,0.00156201,0.446360973,-1.888065,0.352605973,-1.41013,1.41013,0.368090973,3.149155,-3.149155,0.370175973,1.75376
0.756109,2.00462,0.113648,0.005989247,0.001183659,-0.001816951,-0.001609394,0.000180779,-0.001148668,2.47E-11,0.00620181,0.000406491,0.999996,-5.97E-09,-0.00248679,0.00156302,0.445530973,-1.888065,0.352290973,-1.410125,1.410125,0.367690973,3.149155,-3.149155,0.369765973,1.75376
0.756136,2.00462,0.113638,0.005964778,0.001113054,-0.001709898,-0.004904516,-0.014119524,0.021379945,2.28E-11,0.00570513,0.00040102,0.999996,-3.08E-08,-0.00247253,0.00156403,0.444690973,-1.888065,0.351975973,-1.41013,1.41013,0.367295973,3.14915,-3.14915,0.369355973,1.75376
